Column1,EntrezID,Cutoff,Cutoff2
16686,1234,0,0.5
16697,1235,0,0.5
167010,123591,0,0.5
16716,1236,0,0.5
167210,123606,0,0.5
16736,123624,0,0.5
1674,123688,0,0.5
16752,1237,0,0.5
16764,123720,0,0.5
16772,123722,0,0.5
16784,123745,0,0.5
1679,123775,0,0.5
16807,1238,0,0.5
16815,123803,0,0.5
16821,123811,0,0.5
168310,123872,0,0.5
16848,123876,0,0.5
168510,123879,0,0.5
168610,123887,0,0.5
168710,123904,0,0.5
168910,123970,0,0.5
169010,124,0,0.5
169110,1240,0,0.5
169210,124044,0,0.5
169310,124045,0,0.5
169410,124056,0,0.5
169510,124093,0,0.5
16963,1241,0,0.5
16973,124152,0,0.5
16982,124220,0,0.5
169910,124222,0,0.5
17007,124245,0,0.5
170110,124274,0,0.5
170210,124359,0,0.5
170310,1244,0,0.5
170410,124401,0,0.5
17058,124402,0,0.5
17069,124404,0,0.5
17075,124446,0,0.5
17081,124454,0,0.5
17092,124460,0,0.5
171010,124491,0,0.5
1711,124512,0,0.5
171210,124535,0,0.5
17139,124538,0,0.5
17146,124540,0,0.5
17159,124565,0,0.5
171610,124583,0,0.5
171710,124590,0,0.5
171810,124599,0,0.5
171910,124602,0,0.5
172010,124626,0,0.5
172110,124637,0,0.5
17228,124641,0,0.5
17236,124739,0,0.5
172410,124751,0,0.5
172510,124773,0,0.5
17264,124783,0,0.5
17278,124790,0,0.5
17294,124808,0,0.5
17306,124817,0,0.5
173110,124842,0,0.5
173210,124857,0,0.5
17332,124872,0,0.5
17342,124912,0,0.5
17352,124923,0,0.5
173610,124925,0,0.5
17377,124930,0,0.5
17382,124935,0,0.5
173910,124936,0,0.5
17402,124944,0,0.5
174110,124961,0,0.5
174210,124975,0,0.5
17439,124989,0,0.5
17444,124995,0,0.5
174510,124997,0,0.5
17466,125,0,0.5
17475,125058,0,0.5
17482,125061,0,0.5
17491,125111,0,0.5
17504,125113,0,0.5
17512,125115,0,0.5
1752,125144,0,0.5
175310,125150,0,0.5
175410,125170,0,0.5
17553,125206,0,0.5
175610,125228,0,0.5
1757,125476,0,0.5
175810,125488,0,0.5
17596,125704,0,0.5
17608,1258,0,0.5
176110,125875,0,0.5
17622,125893,0,0.5
176310,1259,0,0.5
17642,125919,0,0.5
17651,125950,0,0.5
176610,125958,0,0.5
17678,125962,0,0.5
17681,125963,0,0.5
17693,125965,0,0.5
17702,125972,0,0.5
17711,125981,0,0.5
177210,125988,0,0.5
17732,125997,0,0.5
17741,126,0,0.5
17756,1260,0,0.5
17765,126003,0,0.5
17774,126006,0,0.5
177810,126014,0,0.5
177910,126017,0,0.5
17803,126068,0,0.5
17812,126069,0,0.5
17827,126074,0,0.5
17831,126075,0,0.5
178410,1261,0,0.5
17859,126119,0,0.5
178610,126123,0,0.5
17873,126129,0,0.5
17899,126147,0,0.5
17907,1262,0,0.5
17911,126204,0,0.5
17926,126205,0,0.5
17934,126206,0,0.5
17947,126208,0,0.5
179510,126231,0,0.5
17969,126248,0,0.5
17973,126259,0,0.5
17986,126272,0,0.5
17997,126282,0,0.5
18002,126295,0,0.5
180110,126298,0,0.5
180210,126299,0,0.5
180310,1263,0,0.5
180410,126306,0,0.5
18059,126308,0,0.5
18065,126321,0,0.5
18077,126326,0,0.5
18084,126328,0,0.5
18095,126353,0,0.5
18113,126370,0,0.5
18121,126374,0,0.5
18131,126375,0,0.5
18141,126382,0,0.5
18151,126393,0,0.5
18161,1264,0,0.5
18171,126402,0,0.5
18181,126410,0,0.5
18191,126432,0,0.5
18201,126433,0,0.5
18221,126526,0,0.5
18231,126541,0,0.5
18241,126549,0,0.5
18251,1266,0,0.5
18261,126626,0,0.5
18271,126637,0,0.5
18281,126668,0,0.5
18291,126669,0,0.5
18301,126695,0,0.5
18321,126731,0,0.5
18331,126789,0,0.5
18341,126792,0,0.5
18351,1268,0,0.5
18361,126820,0,0.5
18371,126823,0,0.5
18381,126859,0,0.5
1839,126868,0,0.5
18401,1269,0,0.5
18411,126961,0,0.5
18421,126969,0,0.5
18431,127,0,0.5
18441,1270,0,0.5
18451,127002,0,0.5
18461,127018,0,0.5
18471,127059,0,0.5
18481,127062,0,0.5
18491,127064,0,0.5
18501,127066,0,0.5
18511,127068,0,0.5
18521,127069,0,0.5
18531,127074,0,0.5
18541,127077,0,0.5
18551,1271,0,0.5
18561,127124,0,0.5
18571,1272,0,0.5
18581,127247,0,0.5
18591,127253,0,0.5
18601,127254,0,0.5
18611,127262,0,0.5
18621,127281,0,0.5
18631,127294,0,0.5
18641,127343,0,0.5
18651,127385,0,0.5
18661,127391,0,0.5
18671,127396,0,0.5
18681,127428,0,0.5
18691,127435,0,0.5
18701,127495,0,0.5
18711,127534,0,0.5
18721,127540,0,0.5
18731,127544,0,0.5
1874,127550,0,0.5
18751,127579,0,0.5
18761,127623,0,0.5
18771,127665,0,0.5
18781,127670,0,0.5
18791,127687,0,0.5
18801,1277,0,0.5
18811,127700,0,0.5
18821,127703,0,0.5
18831,127707,0,0.5
18841,127731,0,0.5
18851,127733,0,0.5
18861,127795,0,0.5
18871,1278,0,0.5
18881,127829,0,0.5
18891,127833,0,0.5
18901,127845,0,0.5
1891,127933,0,0.5
18921,127943,0,0.5
18941,1280,0,0.5
18951,128025,0,0.5
18961,128061,0,0.5
18971,128077,0,0.5
18981,1281,0,0.5
18991,128153,0,0.5
19001,128178,0,0.5
19011,1282,0,0.5
19021,128209,0,0.5
19031,128218,0,0.5
19041,128229,0,0.5
19051,128239,0,0.5
19061,128240,0,0.5
19071,128272,0,0.5
19081,128308,0,0.5
19091,128338,0,0.5
19101,128344,0,0.5
19111,128346,0,0.5
19121,128360,0,0.5
19131,128367,0,0.5
19141,128368,0,0.5
19151,128371,0,0.5
19161,128372,0,0.5
19171,128387,0,0.5
19181,1284,0,0.5
19191,128414,0,0.5
19201,128434,0,0.5
19211,128486,0,0.5
19221,128488,0,0.5
19231,128497,0,0.5
19241,1285,0,0.5
19251,128553,0,0.5
19261,1286,0,0.5
19271,128602,0,0.5
19281,128611,0,0.5
19291,128637,0,0.5
19301,128646,0,0.5
19311,128653,0,0.5
19321,128674,0,0.5
19331,1287,0,0.5
19341,128710,0,0.5
19351,1288,0,0.5
19361,128817,0,0.5
19371,128821,0,0.5
19381,128822,0,0.5
19391,128826,0,0.5
19401,128853,0,0.5
19411,128859,0,0.5
19421,128861,0,0.5
19431,128864,0,0.5
19451,128869,0,0.5
19461,128876,0,0.5
19471,1289,0,0.5
19481,128954,0,0.5
19491,128977,0,0.5
19501,128989,0,0.5
19511,1290,0,0.5
19521,129049,0,0.5
19531,129080,0,0.5
19541,1291,0,0.5
19551,129138,0,0.5
19561,1292,0,0.5
19571,129285,0,0.5
19581,1293,0,0.5
19591,129303,0,0.5
19601,1294,0,0.5
19611,129401,0,0.5
19621,129446,0,0.5
19631,129450,0,0.5
19641,1295,0,0.5
19651,129521,0,0.5
19661,129530,0,0.5
19671,129531,0,0.5
19681,129563,0,0.5
19691,1296,0,0.5
19701,129607,0,0.5
19711,129642,0,0.5
19721,129684,0,0.5
19731,129685,0,0.5
19741,1297,0,0.5
1975,129787,0,0.5
19761,1298,0,0.5
19771,129804,0,0.5
19781,129807,0,0.5
19791,129831,0,0.5
19801,129852,0,0.5
19811,129880,0,0.5
19821,129881,0,0.5
19831,1299,0,0.5
19841,13,0,0.5
19851,130,0,0.5
19861,1300,0,0.5
19871,130013,0,0.5
19881,130026,0,0.5
19891,130074,0,0.5
19901,130075,0,0.5
19911,1301,0,0.5
19921,130106,0,0.5
19931,130120,0,0.5
19941,130132,0,0.5
19951,130162,0,0.5
19961,1302,0,0.5
19971,130271,0,0.5
19981,1303,0,0.5
19991,130340,0,0.5
20001,130355,0,0.5
20011,130367,0,0.5
20021,130399,0,0.5
20031,130497,0,0.5
20041,1305,0,0.5
20051,130502,0,0.5
20061,130507,0,0.5
20071,130535,0,0.5
20081,130540,0,0.5
20091,130557,0,0.5
20101,130574,0,0.5
20111,130576,0,0.5
20131,1306,0,0.5
20141,130612,0,0.5
20151,130617,0,0.5
20161,1307,0,0.5
20171,130733,0,0.5
20181,130749,0,0.5
20191,130752,0,0.5
20201,1308,0,0.5
20211,130813,0,0.5
20221,130814,0,0.5
20231,130827,0,0.5
20241,130872,0,0.5
20251,130888,0,0.5
20261,130916,0,0.5
20271,130940,0,0.5
20281,130951,0,0.5
20291,131,0,0.5
20301,1310,0,0.5
20311,131034,0,0.5
20321,131076,0,0.5
20331,131096,0,0.5
20341,1311,0,0.5
20351,131118,0,0.5
20361,131149,0,0.5
20371,131177,0,0.5
20391,131368,0,0.5
20401,131375,0,0.5
20411,131377,0,0.5
20431,131405,0,0.5
20441,131408,0,0.5
20451,131450,0,0.5
20461,131474,0,0.5
20481,131540,0,0.5
20491,131544,0,0.5
20501,131566,0,0.5
20511,131578,0,0.5
20521,131583,0,0.5
20531,1316,0,0.5
20541,131601,0,0.5
20551,131616,0,0.5
20561,131669,0,0.5
20571,1317,0,0.5
20581,1318,0,0.5
20591,131831,0,0.5
20601,131870,0,0.5
20611,131890,0,0.5
20621,131920,0,0.5
20631,131965,0,0.5
2065,132001,0,0.5
20661,132014,0,0.5
20671,132112,0,0.5
2068,132141,0,0.5
2069,132158,0,0.5
2070,132160,0,0.5
2071,132203,0,0.5
2072,132204,0,0.5
2073,132228,0,0.5
2074,132243,0,0.5
2075,132299,0,0.5
2076,132320,0,0.5
2077,132321,0,0.5
2078,132332,0,0.5
2079,1325,0,0.5
2080,1326,0,0.5
2081,132612,0,0.5
2082,132625,0,0.5
2083,132660,0,0.5
2084,132671,0,0.5
2086,132720,0,0.5
2087,132724,0,0.5
2088,132789,0,0.5
2089,132851,0,0.5
2090,132864,0,0.5
2091,132884,0,0.5
2093,132946,0,0.5
2094,132949,0,0.5
2095,132954,0,0.5
2096,132989,0,0.5
2097,133,0,0.5
2098,133015,0,0.5
2099,133022,0,0.5
2100,133060,0,0.5
2101,133121,0,0.5
2102,133308,0,0.5
2103,133383,0,0.5
2104,133396,0,0.5
2105,133418,0,0.5
2106,133482,0,0.5
2107,133522,0,0.5
2108,133558,0,0.5
2109,133584,0,0.5
2110,133619,0,0.5
2111,133686,0,0.5
2112,133688,0,0.5
2113,133690,0,0.5
2114,1337,0,0.5
2115,133746,0,0.5
2116,133923,0,0.5
2117,133957,0,0.5
2118,134,0,0.5
2120,134083,0,0.5
2121,134111,0,0.5
2122,134145,0,0.5
2123,134147,0,0.5
2124,134187,0,0.5
2125,134218,0,0.5
2126,134265,0,0.5
2127,134266,0,0.5
2128,134285,0,0.5
2129,134288,0,0.5
2130,134353,0,0.5
2132,134391,0,0.5
2133,134429,0,0.5
2134,134430,0,0.5
2138,134526,0,0.5
2139,134548,0,0.5
2140,134549,0,0.5
2141,134553,0,0.5
2142,1346,0,0.5
2143,134637,0,0.5
2145,134701,0,0.5
2146,134728,0,0.5
2147,134829,0,0.5
2148,134860,0,0.5
2149,134864,0,0.5
2150,1349,0,0.5
2151,134957,0,0.5
2152,135,0,0.5
2154,1351,0,0.5
2155,135112,0,0.5
2156,135138,0,0.5
2157,135152,0,0.5
2158,135154,0,0.5
2159,1352,0,0.5
2160,135228,0,0.5
2161,135250,0,0.5
2162,135293,0,0.5
2163,135295,0,0.5
2164,1353,0,0.5
2165,135458,0,0.5
2166,1355,0,0.5
2167,1356,0,0.5
2168,135644,0,0.5
2169,135656,0,0.5
2170,1357,0,0.5
2171,1358,0,0.5
2172,135886,0,0.5
2173,135892,0,0.5
2174,1359,0,0.5
2175,135924,0,0.5
2176,135927,0,0.5
2177,135932,0,0.5
2178,135935,0,0.5
2179,135941,0,0.5
2180,135946,0,0.5
2181,135948,0,0.5
2182,136,0,0.5
2183,1360,0,0.5
2184,136051,0,0.5
2185,1361,0,0.5
2186,1362,0,0.5
2187,136227,0,0.5
2188,136242,0,0.5
2189,136259,0,0.5
2190,136263,0,0.5
2191,1363,0,0.5
2192,136306,0,0.5
2194,136332,0,0.5
2195,136371,0,0.5
2196,1364,0,0.5
2197,136541,0,0.5
2198,1366,0,0.5
2199,136647,0,0.5
2200,1368,0,0.5
2201,136853,0,0.5
2202,136895,0,0.5
2203,1369,0,0.5
2204,136991,0,0.5
2205,1370,0,0.5
2206,137075,0,0.5
2207,1371,0,0.5
2209,1373,0,0.5
2210,137362,0,0.5
2211,1374,0,0.5
2212,137492,0,0.5
2213,1375,0,0.5
2215,137682,0,0.5
2216,137695,0,0.5
2217,137735,0,0.5
2218,137797,0,0.5
2219,1378,0,0.5
2220,137835,0,0.5
2221,137868,0,0.5
2222,137872,0,0.5
2223,137886,0,0.5
2224,137902,0,0.5
2225,137964,0,0.5
2226,137970,0,0.5
2227,137994,0,0.5
2228,1380,0,0.5
2229,138009,0,0.5
2230,138046,0,0.5
2231,138065,0,0.5
2232,1381,0,0.5
2233,138151,0,0.5
2234,138162,0,0.5
2235,138199,0,0.5
2237,138241,0,0.5
2238,138255,0,0.5
2239,138307,0,0.5
2240,138311,0,0.5
2241,1384,0,0.5
2242,138428,0,0.5
2243,138429,0,0.5
2244,138474,0,0.5
2245,1385,0,0.5
2246,1386,0,0.5
2247,138639,0,0.5
2248,1387,0,0.5
2249,138715,0,0.5
2250,138716,0,0.5
2251,138724,0,0.5
2252,138799,0,0.5
2253,1388,0,0.5
2254,138802,0,0.5
2255,138803,0,0.5
2256,138804,0,0.5
2257,138805,0,0.5
2258,138881,0,0.5
2259,138882,0,0.5
2260,138883,0,0.5
2261,1389,0,0.5
2262,139065,0,0.5
2263,139067,0,0.5
2264,139081,0,0.5
2265,139105,0,0.5
2266,139135,0,0.5
2267,139170,0,0.5
2268,139189,0,0.5
2269,1392,0,0.5
2270,139212,0,0.5
2271,139221,0,0.5
2272,139231,0,0.5
2273,139285,0,0.5
2274,1393,0,0.5
2275,139322,0,0.5
2276,139324,0,0.5
2277,139341,0,0.5
2278,139378,0,0.5
2279,1394,0,0.5
2280,139411,0,0.5
2281,139422,0,0.5
2282,139425,0,0.5
2283,1395,0,0.5
2284,139562,0,0.5
2285,139596,0,0.5
2286,139599,0,0.5
2288,139628,0,0.5
2289,1397,0,0.5
2290,139716,0,0.5
2291,139728,0,0.5
2292,139741,0,0.5
2293,139760,0,0.5
2294,139793,0,0.5
2295,1398,0,0.5
2296,139818,0,0.5
2297,139886,0,0.5
2298,1399,0,0.5
2299,14,0,0.5
2300,140,0,0.5
2301,1400,0,0.5
2302,140032,0,0.5
2303,1401,0,0.5
2304,140258,0,0.5
2305,140290,0,0.5
2306,1404,0,0.5
2307,140432,0,0.5
2308,140453,0,0.5
2309,140456,0,0.5
2310,140458,0,0.5
2311,140459,0,0.5
2312,140460,0,0.5
2313,140461,0,0.5
2314,140462,0,0.5
2315,140465,0,0.5
2316,140467,0,0.5
2317,140469,0,0.5
2318,140545,0,0.5
2319,140564,0,0.5
2320,140576,0,0.5
2321,140578,0,0.5
2322,140596,0,0.5
2323,140597,0,0.5
2324,1406,0,0.5
2325,140606,0,0.5
2326,140609,0,0.5
2327,140612,0,0.5
2328,140625,0,0.5
2329,140628,0,0.5
2330,140679,0,0.5
2331,140680,0,0.5
2332,140683,0,0.5
2333,140685,0,0.5
2334,140686,0,0.5
2335,140688,0,0.5
2336,140689,0,0.5
2337,140690,0,0.5
2338,140691,0,0.5
2339,140699,0,0.5
2340,1407,0,0.5
2341,140700,0,0.5
2342,140701,0,0.5
2343,140706,0,0.5
2344,140707,0,0.5
2345,140710,0,0.5
2346,140711,0,0.5
2347,140730,0,0.5
2348,140732,0,0.5
2349,140733,0,0.5
2351,140738,0,0.5
2352,140739,0,0.5
2353,140766,0,0.5
2354,140767,0,0.5
2355,140775,0,0.5
2356,1408,0,0.5
2357,140801,0,0.5
2358,140803,0,0.5
2359,140807,0,0.5
2360,140809,0,0.5
2361,140823,0,0.5
2362,140825,0,0.5
2363,140831,0,0.5
2364,140832,0,0.5
2365,140836,0,0.5
2366,140838,0,0.5
2367,140850,0,0.5
2368,140856,0,0.5
2369,140870,0,0.5
2370,140876,0,0.5
2371,140880,0,0.5
2372,140881,0,0.5
2373,140883,0,0.5
2375,140886,0,0.5
2376,140890,0,0.5
2377,140893,0,0.5
2378,140894,0,0.5
2379,1409,0,0.5
2380,140901,0,0.5
2381,140902,0,0.5
2382,140947,0,0.5
2384,1410,0,0.5
2385,1411,0,0.5
2386,1412,0,0.5
2387,1413,0,0.5
2388,1414,0,0.5
2389,1415,0,0.5
2390,1417,0,0.5
2391,1418,0,0.5
2392,1419,0,0.5
2393,142,0,0.5
2394,1420,0,0.5
2395,1421,0,0.5
2396,142678,0,0.5
2397,142679,0,0.5
2398,142680,0,0.5
2399,142683,0,0.5
2400,142684,0,0.5
2401,142685,0,0.5
2402,142686,0,0.5
2403,142689,0,0.5
2404,1427,0,0.5
2405,1428,0,0.5
2406,142827,0,0.5
2407,142891,0,0.5
2409,142910,0,0.5
2410,142940,0,0.5
2412,143098,0,0.5
2414,143162,0,0.5
2415,143187,0,0.5
2417,143241,0,0.5
2418,143279,0,0.5
2419,143282,0,0.5
2420,143379,0,0.5
2421,143384,0,0.5
2423,143425,0,0.5
2424,143458,0,0.5
2425,143471,0,0.5
2426,143496,0,0.5
2427,1435,0,0.5
2428,143501,0,0.5
2429,143502,0,0.5
2430,143503,0,0.5
2431,1436,0,0.5
2432,143630,0,0.5
2433,143662,0,0.5
2434,143678,0,0.5
2435,143684,0,0.5
2436,143686,0,0.5
2437,143689,0,0.5
2438,1437,0,0.5
2439,1438,0,0.5
2440,143879,0,0.5
2441,143884,0,0.5
2443,1439,0,0.5
2444,143903,0,0.5
2445,143941,0,0.5
2446,1440,0,0.5
2447,144097,0,0.5
2448,1441,0,0.5
2449,144100,0,0.5
2450,144108,0,0.5
2451,144110,0,0.5
2452,144124,0,0.5
2453,144125,0,0.5
2454,144132,0,0.5
2455,144165,0,0.5
2456,144193,0,0.5
2457,144195,0,0.5
2458,144203,0,0.5
2459,144233,0,0.5
2460,144245,0,0.5
2461,1443,0,0.5
2462,144321,0,0.5
2463,144347,0,0.5
2464,144348,0,0.5
2465,144360,0,0.5
2466,144363,0,0.5
2467,1444,0,0.5
2468,144402,0,0.5
2469,144404,0,0.5
2470,144406,0,0.5
2471,144423,0,0.5
2472,144453,0,0.5
2473,144455,0,0.5
2475,144501,0,0.5
2476,144568,0,0.5
2477,144577,0,0.5
2478,1446,0,0.5
2479,144608,0,0.5
2480,144699,0,0.5
2481,1447,0,0.5
2482,144715,0,0.5
2483,144717,0,0.5
2484,1448,0,0.5
2485,144809,0,0.5
2486,144811,0,0.5
2487,144983,0,0.5
2488,145173,0,0.5
2489,1452,0,0.5
2490,145226,0,0.5
2491,145258,0,0.5
2492,145264,0,0.5
2493,145270,0,0.5
2494,145282,0,0.5
2495,1453,0,0.5
2496,145376,0,0.5
2497,145389,0,0.5
2498,1454,0,0.5
2499,145407,0,0.5
2500,145447,0,0.5
2501,145482,0,0.5
2502,145483,0,0.5
2503,145497,0,0.5
2504,1455,0,0.5
2505,145501,0,0.5
2506,145508,0,0.5
2507,145553,0,0.5
2508,145567,0,0.5
2509,145581,0,0.5
2510,1456,0,0.5
2511,145645,0,0.5
2512,1457,0,0.5
2513,145741,0,0.5
2514,145748,0,0.5
2515,145773,0,0.5
2516,145781,0,0.5
2517,145858,0,0.5
2518,145864,0,0.5
2519,145873,0,0.5
2520,1459,0,0.5
2521,145942,0,0.5
2522,145946,0,0.5
2523,145957,0,0.5
2524,146,0,0.5
2526,146050,0,0.5
2527,146057,0,0.5
2528,146059,0,0.5
2529,146167,0,0.5
2530,146183,0,0.5
2531,146198,0,0.5
2532,1462,0,0.5
2533,146206,0,0.5
2534,146223,0,0.5
2535,146225,0,0.5
2536,146279,0,0.5
2537,1463,0,0.5
2538,146310,0,0.5
2539,146325,0,0.5
2540,146330,0,0.5
2541,146395,0,0.5
2542,1464,0,0.5
2543,146433,0,0.5
2544,146434,0,0.5
2545,146456,0,0.5
2547,146540,0,0.5
2548,146542,0,0.5
2549,146547,0,0.5
2550,146556,0,0.5
2551,146562,0,0.5
2552,1466,0,0.5
2553,146664,0,0.5
2554,146691,0,0.5
2555,146705,0,0.5
2556,146712,0,0.5
2557,146713,0,0.5
2558,146722,0,0.5
2559,146723,0,0.5
2560,146754,0,0.5
2561,146760,0,0.5
2562,146779,0,0.5
2563,1468,0,0.5
2564,146802,0,0.5
2565,146822,0,0.5
2566,146845,0,0.5
2567,146849,0,0.5
2568,146850,0,0.5
2569,146852,0,0.5
2570,146853,0,0.5
2571,146857,0,0.5
2572,146861,0,0.5
2573,146862,0,0.5
2574,146894,0,0.5
2575,1469,0,0.5
2576,146909,0,0.5
2577,146923,0,0.5
2578,146956,0,0.5
2579,147,0,0.5
2580,1470,0,0.5
2581,147007,0,0.5
2582,147011,0,0.5
2583,147015,0,0.5
2584,147040,0,0.5
2586,147111,0,0.5
2587,147138,0,0.5
2588,147166,0,0.5
2589,147179,0,0.5
2590,147183,0,0.5
2591,147184,0,0.5
2592,147199,0,0.5
2593,1472,0,0.5
2594,1473,0,0.5
2595,147323,0,0.5
2596,147339,0,0.5
2597,147372,0,0.5
2598,147381,0,0.5
2599,1474,0,0.5
2600,147407,0,0.5
2601,147409,0,0.5
2602,147463,0,0.5
2603,147495,0,0.5
2604,1475,0,0.5
2606,147657,0,0.5
2607,147685,0,0.5
2608,147686,0,0.5
2609,147687,0,0.5
2610,147694,0,0.5
2611,147699,0,0.5
2612,1477,0,0.5
2613,147700,0,0.5
2614,147719,0,0.5
2615,147741,0,0.5
2616,147744,0,0.5
2617,147746,0,0.5
2618,147798,0,0.5
2619,1478,0,0.5
2620,147807,0,0.5
2621,147808,0,0.5
2622,147837,0,0.5
2623,147841,0,0.5
2624,147872,0,0.5
2625,1479,0,0.5
2626,147906,0,0.5
2627,147912,0,0.5
2628,147920,0,0.5
2629,147923,0,0.5
2630,147929,0,0.5
2631,147945,0,0.5
2632,147948,0,0.5
2633,147949,0,0.5
2634,147965,0,0.5
2635,147968,0,0.5
2636,147991,0,0.5
2637,148,0,0.5
2638,148014,0,0.5
2639,148022,0,0.5
2640,148046,0,0.5
2641,148066,0,0.5
2642,148103,0,0.5
2643,148109,0,0.5
2644,148113,0,0.5
2645,148137,0,0.5
2646,148156,0,0.5
2647,148170,0,0.5
2648,1482,0,0.5
2649,148206,0,0.5
2650,148213,0,0.5
2651,148223,0,0.5
2652,148229,0,0.5
2653,148252,0,0.5
2654,148254,0,0.5
2655,148266,0,0.5
2656,148268,0,0.5
2657,148281,0,0.5
2658,148304,0,0.5
2659,148327,0,0.5
2660,148345,0,0.5
2661,148362,0,0.5
2662,148398,0,0.5
2663,148418,0,0.5
2664,148423,0,0.5
2665,148479,0,0.5
2666,1485,0,0.5
2667,148523,0,0.5
2668,148534,0,0.5
2669,148581,0,0.5
2670,1486,0,0.5
2671,148641,0,0.5
2673,148738,0,0.5
2674,148741,0,0.5
2675,148753,0,0.5
2676,148789,0,0.5
2677,1488,0,0.5
2678,148808,0,0.5
2679,148811,0,0.5
2680,148823,0,0.5
2681,148867,0,0.5
2682,148870,0,0.5
2683,148898,0,0.5
2684,1489,0,0.5
2685,148930,0,0.5
2686,148932,0,0.5
2687,148979,0,0.5
2688,1490,0,0.5
2689,149018,0,0.5
2690,149041,0,0.5
2691,149076,0,0.5
2692,149095,0,0.5
2693,1491,0,0.5
2694,149111,0,0.5
2695,149175,0,0.5
2696,149233,0,0.5
2697,149297,0,0.5
2698,1493,0,0.5
2699,149345,0,0.5
2700,149371,0,0.5
2701,149420,0,0.5
2702,149428,0,0.5
2703,149461,0,0.5
2704,149465,0,0.5
2705,149466,0,0.5
2706,149469,0,0.5
2707,149473,0,0.5
2708,149483,0,0.5
2709,149499,0,0.5
2711,149563,0,0.5
2712,1496,0,0.5
2713,149603,0,0.5
2714,149628,0,0.5
2715,149643,0,0.5
2716,149647,0,0.5
2717,149685,0,0.5
2718,149699,0,0.5
2719,1497,0,0.5
2720,149708,0,0.5
2721,149830,0,0.5
2722,149840,0,0.5
2723,1499,0,0.5
2724,149951,0,0.5
2725,149954,0,0.5
2726,149986,0,0.5
2727,149998,0,0.5
2728,15,0,0.5
2729,150,0,0.5
2731,150082,0,0.5
2732,150084,0,0.5
2733,150094,0,0.5
2734,1501,0,0.5
2735,150159,0,0.5
2736,150160,0,0.5
2737,150165,0,0.5
2738,150209,0,0.5
2739,150223,0,0.5
2740,150248,0,0.5
2741,150274,0,0.5
2742,150275,0,0.5
2743,150280,0,0.5
2744,150290,0,0.5
2745,150297,0,0.5
2746,1503,0,0.5
2747,150350,0,0.5
2748,150353,0,0.5
2749,150365,0,0.5
2750,150368,0,0.5
2751,150372,0,0.5
2752,150379,0,0.5
2753,150383,0,0.5
2754,1504,0,0.5
2755,150465,0,0.5
2756,150468,0,0.5
2757,150483,0,0.5
2758,150572,0,0.5
2759,150590,0,0.5
2760,1506,0,0.5
2761,150677,0,0.5
2762,150678,0,0.5
2763,150681,0,0.5
2764,150684,0,0.5
2765,150696,0,0.5
2766,150709,0,0.5
2767,150726,0,0.5
2768,150737,0,0.5
2769,150763,0,0.5
2770,150771,0,0.5
2771,150786,0,0.5
2773,150864,0,0.5
2774,1509,0,0.5
2775,150921,0,0.5
2776,150962,0,0.5
2777,151,0,0.5
2778,1510,0,0.5
2779,151011,0,0.5
2780,151050,0,0.5
2781,151056,0,0.5
2783,151112,0,0.5
2784,151126,0,0.5
2785,151188,0,0.5
2786,151194,0,0.5
2787,151195,0,0.5
2789,151230,0,0.5
2790,151242,0,0.5
2791,151246,0,0.5
2792,151254,0,0.5
2793,151258,0,0.5
2794,151278,0,0.5
2795,151295,0,0.5
2796,1513,0,0.5
2797,151306,0,0.5
2798,151313,0,0.5
2799,151354,0,0.5
2800,151393,0,0.5
2802,151449,0,0.5
2803,151473,0,0.5
2804,151477,0,0.5
2805,1515,0,0.5
2806,151516,0,0.5
2807,151525,0,0.5
2808,151531,0,0.5
2809,151556,0,0.5
2810,151613,0,0.5
2811,151636,0,0.5
2812,151647,0,0.5
2813,151648,0,0.5
2814,151649,0,0.5
2815,151651,0,0.5
2816,151742,0,0.5
2817,151790,0,0.5
2818,151827,0,0.5
2819,151835,0,0.5
2820,151871,0,0.5
2821,151887,0,0.5
2822,151888,0,0.5
2823,1519,0,0.5
2824,151903,0,0.5
2825,151963,0,0.5
2826,151987,0,0.5
2827,152,0,0.5
2829,152002,0,0.5
2830,152006,0,0.5
2832,152015,0,0.5
2833,152065,0,0.5
2834,152098,0,0.5
2835,1521,0,0.5
2837,152110,0,0.5
2838,152137,0,0.5
2839,152138,0,0.5
2840,152185,0,0.5
2841,152189,0,0.5
2843,152206,0,0.5
2844,152273,0,0.5
2845,1523,0,0.5
2846,152330,0,0.5
2847,1524,0,0.5
2848,152404,0,0.5
2849,152405,0,0.5
2850,152485,0,0.5
2851,1525,0,0.5
2852,152503,0,0.5
2854,152519,0,0.5
2855,152559,0,0.5
2856,152573,0,0.5
2857,152579,0,0.5
2858,152586,0,0.5
2859,152687,0,0.5
2860,1527,0,0.5
2861,152756,0,0.5
2862,152789,0,0.5
2863,1528,0,0.5
2864,152815,0,0.5
2865,152816,0,0.5
2866,152831,0,0.5
2867,152877,0,0.5
2868,152926,0,0.5
2869,152940,0,0.5
2870,152992,0,0.5
2871,153,0,0.5
2872,153020,0,0.5
2873,153090,0,0.5
2874,153129,0,0.5
2875,153201,0,0.5
2876,153218,0,0.5
2877,153222,0,0.5
2878,153241,0,0.5
2879,153328,0,0.5
2881,153364,0,0.5
2882,153396,0,0.5
2883,1534,0,0.5
2884,153443,0,0.5
2885,153478,0,0.5
2886,1535,0,0.5
2887,153527,0,0.5
