Column1,EntrezID,Cutoff
2665,148479,0
2666,1485,0
2667,148523,0
2668,148534,0
2669,148581,0
2670,1486,0
2671,148641,0
2673,148738,0
2674,148741,0
2675,148753,0
2676,148789,0
2677,1488,0
2678,148808,0
2679,148811,0
2680,148823,0
2681,148867,0
2682,148870,0
2683,148898,0
2684,1489,0
2685,148930,0
2686,148932,0
2687,148979,0
2688,1490,0
2689,149018,0
2690,149041,0
2691,149076,0
2692,149095,0
2693,1491,0
2694,149111,0
2695,149175,0
2696,149233,0
2697,149297,0
2698,1493,0
2699,149345,0
2700,149371,0
2701,149420,0
2702,149428,0
2703,149461,0
2704,149465,0
2705,149466,0
2706,149469,0
2707,149473,0
2708,149483,0
2709,149499,0
2711,149563,0
2712,1496,0
2713,149603,0
2714,149628,0
2715,149643,0
2716,149647,0
2717,149685,0
2718,149699,0
2719,1497,0
2720,149708,0
2721,149830,0
2722,149840,0
2723,1499,0
2724,149951,0
2725,149954,0
2726,149986,0
2727,149998,0
2728,15,0
2729,150,0
2731,150082,0
2732,150084,0
2733,150094,0
2734,1501,0
2735,150159,0
2736,150160,0
2737,150165,0
2738,150209,0
2739,150223,0
2740,150248,0
2741,150274,0
2742,150275,0
2743,150280,0
2744,150290,0
2745,150297,0
2746,1503,0
2747,150350,0
2748,150353,0
2749,150365,0
2750,150368,0
2751,150372,0
2752,150379,0
2753,150383,0
2754,1504,0
2755,150465,0
2756,150468,0
2757,150483,0
2758,150572,0
2759,150590,0
2760,1506,0
2761,150677,0
2762,150678,0
2763,150681,0
2764,150684,0
2765,150696,0
2766,150709,0
2767,150726,0
2768,150737,0
2769,150763,0
2770,150771,0
2771,150786,0
2773,150864,0
2774,1509,0
2775,150921,0
2776,150962,0
2777,151,0
2778,1510,0
2779,151011,0
2780,151050,0
2781,151056,0
2783,151112,0
2784,151126,0
2785,151188,0
2786,151194,0
2787,151195,0
2789,151230,0
2790,151242,0
2791,151246,0
2792,151254,0
2793,151258,0
2794,151278,0
2795,151295,0
2796,1513,0
2797,151306,0
2798,151313,0
2799,151354,0
2800,151393,0
2802,151449,0
2803,151473,0
2804,151477,0
2805,1515,0
2806,151516,0
2807,151525,0
2808,151531,0
2809,151556,0
2810,151613,0
2811,151636,0
2812,151647,0
2813,151648,0
2814,151649,0
2815,151651,0
2816,151742,0
2817,151790,0
2818,151827,0
2819,151835,0
2820,151871,0
2821,151887,0
2822,151888,0
2823,1519,0
2824,151903,0
2825,151963,0
2826,151987,0
2827,152,0
2829,152002,0
2830,152006,0
2832,152015,0
2833,152065,0
2834,152098,0
2835,1521,0
2837,152110,0
2838,152137,0
2839,152138,0
2840,152185,0
2841,152189,0
2843,152206,0
2844,152273,0
2845,1523,0
2846,152330,0
2847,1524,0
2848,152404,0
2849,152405,0
2850,152485,0
2851,1525,0
2852,152503,0
2854,152519,0
2855,152559,0
2856,152573,0
2857,152579,0
2858,152586,0
2859,152687,0
2860,1527,0
2861,152756,0
2862,152789,0
2863,1528,0
2864,152815,0
2865,152816,0
2866,152831,0
2867,152877,0
2868,152926,0
2869,152940,0
2870,152992,0
2871,153,0
2872,153020,0
2873,153090,0
2874,153129,0
2875,153201,0
2876,153218,0
2877,153222,0
2878,153241,0
2879,153328,0
2881,153364,0
2882,153396,0
2883,1534,0
2884,153443,0
2885,153478,0
2886,1535,0
2887,153527,0
2888,153562,0
2889,153571,0
2890,153572,0
2891,153579,0
2893,153642,0
2894,153643,0
2895,153657,0
2897,153733,0
2898,153745,0
2899,153768,0
2900,153769,0
2901,153770,0
2902,1538,0
2903,153830,0
2904,1539,0
2905,154,0
2906,1540,0
2907,154007,0
2908,154043,0
2909,154064,0
2910,154075,0
2911,154091,0
2912,154141,0
2913,154150,0
2914,154197,0
2915,154214,0
2916,154215,0
2917,154288,0
2918,1543,0
2919,154313,0
2920,154386,0
2921,1544,0
2922,154467,0
2923,1545,0
2924,154661,0
2925,154664,0
2926,154743,0
2927,154790,0
2928,154791,0
2929,154796,0
2930,1548,0
2931,154807,0
2932,154810,0
2933,154865,0
2934,154881,0
2935,1549,0
2936,154907,0
2937,155,0
2938,155006,0
2939,155038,0
2940,155051,0
2941,155054,0
2942,155060,0
2943,155061,0
2944,155066,0
2945,1551,0
2946,155100,0
2947,155184,0
2948,155185,0
2949,1553,0
2950,155368,0
2951,155382,0
2952,155400,0
2953,155435,0
2954,155465,0
2955,1555,0
2956,1557,0
2957,1558,0
2958,1559,0
2959,156,0
2960,1562,0
2961,1565,0
2962,157,0
2963,1571,0
2964,1572,0
2965,157285,0
2966,1573,0
2967,157310,0
2968,157313,0
2969,157378,0
2970,157506,0
2971,157567,0
2972,157570,0
2973,157574,0
2974,1576,0
2975,157638,0
2976,157657,0
2977,157680,0
2978,157695,0
2979,157697,0
2980,1577,0
2981,157708,0
2982,157724,0
2983,157753,0
2984,157769,0
2985,157777,0
2986,157807,0
2987,157848,0
2988,157855,0
2989,157869,0
2990,1579,0
2991,157922,0
2992,157983,0
2994,1580,0
2995,158038,0
2996,158046,0
2997,158055,0
2998,158056,0
2999,158062,0
3000,158067,0
3001,1581,0
3002,158131,0
3003,158135,0
3004,158158,0
3005,1582,0
3006,158219,0
3007,158234,0
3008,158248,0
3009,158293,0
3010,158297,0
3011,1583,0
3012,158326,0
3013,158358,0
3014,158399,0
3015,1584,0
3016,158401,0
3017,158405,0
3018,158427,0
3019,158431,0
3020,158471,0
3021,1585,0
3022,158506,0
3023,158511,0
3024,158521,0
3025,158584,0
3026,158586,0
3027,1586,0
3028,158724,0
3030,158763,0
3031,158787,0
3032,158798,0
3033,1588,0
3034,158800,0
3035,158809,0
3036,158830,0
3037,158833,0
3038,158835,0
3039,158866,0
3040,158880,0
3041,1589,0
3042,158931,0
3043,158983,0
3045,159013,0
3046,159090,0
3047,159091,0
3048,1591,0
3049,159119,0
3050,159163,0
3051,159195,0
3052,1592,0
3053,159296,0
3054,1593,0
3055,159371,0
3056,1594,0
3057,1595,0
3058,159686,0
3059,159963,0
3060,159989,0
3063,1600,0
3064,160065,0
3066,160140,0
3067,1602,0
3068,160287,0
3069,160298,0
3070,1603,0
3071,160335,0
3072,160364,0
3073,160365,0
3074,1604,0
3075,160418,0
3076,160419,0
3077,160428,0
3078,160492,0
3079,1605,0
3080,160518,0
3081,1606,0
3082,160622,0
3083,1607,0
3084,160728,0
3085,160760,0
3086,160762,0
3087,160777,0
3088,1608,0
3089,160851,0
3090,160857,0
3091,160897,0
3092,1609,0
3094,1610,0
3095,161003,0
3097,161142,0
3098,161145,0
3099,161176,0
3100,161198,0
3101,1612,0
3102,161247,0
3103,161253,0
3104,161291,0
3105,1613,0
3106,161357,0
3107,161394,0
3108,161424,0
3109,161436,0
3110,161497,0
3112,161502,0
3113,161514,0
3114,161582,0
3115,1616,0
3116,1617,0
3117,161725,0
3118,161742,0
3119,161753,0
3120,161779,0
3121,1618,0
3122,161823,0
3123,161829,0
3124,161835,0
3125,161882,0
3126,161931,0
3128,1620,0
3129,162073,0
3130,162083,0
3131,1621,0
3133,162239,0
3134,162282,0
3135,162333,0
3136,162387,0
3138,162417,0
3139,162427,0
3140,162461,0
3141,162466,0
3142,162494,0
3143,162514,0
3144,162515,0
3145,162517,0
3146,162540,0
3147,162605,0
3148,162655,0
3149,162681,0
3150,1627,0
3151,1628,0
3152,1629,0
3153,162963,0
3154,162966,0
3155,162967,0
3156,162968,0
3157,162972,0
3158,162979,0
3159,162989,0
3160,162993,0
3161,162998,0
3163,1630,0
3164,163033,0
3165,163049,0
3166,163050,0
3167,163051,0
3168,163059,0
3169,163071,0
3170,163081,0
3171,163087,0
3172,163115,0
3173,163126,0
3174,163131,0
3175,163154,0
3176,163175,0
3177,163183,0
3179,163223,0
3180,163227,0
3181,163255,0
3182,163259,0
3184,163351,0
3185,1634,0
3186,163479,0
3187,163486,0
3188,1635,0
3189,163589,0
3190,163590,0
3192,163688,0
3193,163702,0
3194,163732,0
3195,163747,0
3196,163778,0
3197,163782,0
3198,163786,0
3199,1638,0
3200,163859,0
3201,163882,0
3203,163933,0
3205,164022,0
3206,164045,0
3207,164091,0
3208,1641,0
3209,164127,0
3210,164153,0
3212,164237,0
3213,164284,0
3214,1643,0
3215,164312,0
3216,164395,0
3217,1644,0
3218,1645,0
3219,164592,0
3220,1646,0
3221,164633,0
3222,164656,0
3223,164668,0
3224,164684,0
3225,1647,0
3226,164714,0
3227,164781,0
3228,164832,0
3229,1649,0
3230,165,0
3232,165055,0
3233,165057,0
3234,165082,0
3235,165100,0
3236,165140,0
3237,165186,0
3239,165215,0
3240,165257,0
3242,165324,0
3245,165530,0
3246,165545,0
3248,165631,0
3249,165679,0
3250,1657,0
3251,165721,0
3252,165829,0
3253,1659,0
3254,165904,0
3255,165918,0
3256,166,0
3258,166012,0
3259,1662,0
3260,1663,0
3261,166336,0
3262,166348,0
3263,166378,0
3264,166379,0
3267,166614,0
3268,166647,0
3269,166655,0
3270,1667,0
3271,166785,0
3272,166793,0
3273,1668,0
3274,166815,0
3275,166824,0
3276,166863,0
3277,1669,0
3278,166929,0
3279,166968,0
3280,166979,0
3281,167,0
3282,1670,0
3283,1671,0
3284,167127,0
3285,167153,0
3286,1672,0
3287,167227,0
3288,1673,0
3289,167359,0
3290,1674,0
3291,167410,0
3292,167465,0
3293,1675,0
3294,167555,0
3295,1676,0
3296,167681,0
3297,167691,0
3298,1677,0
3299,1678,0
3300,167826,0
3301,167838,0
3302,168002,0
3303,168090,0
3304,168374,0
3305,168391,0
3306,168400,0
3307,168433,0
3308,168451,0
3309,168455,0
3310,168507,0
3311,168537,0
3312,168544,0
3313,168620,0
3314,168667,0
3315,1687,0
3316,168850,0
3317,168975,0
3318,1690,0
3319,169026,0
3320,169044,0
3321,169166,0
3322,169200,0
3323,169270,0
3324,169436,0
3325,169522,0
3326,169611,0
3327,169693,0
3328,169714,0
3329,169792,0
3330,169841,0
3331,169966,0
3332,169981,0
3333,170062,0
3334,170063,0
3335,170261,0
3336,170302,0
3337,170384,0
3338,170392,0
3339,170393,0
3340,170394,0
3341,170463,0
3342,170482,0
3343,170487,0
3344,170506,0
3345,170572,0
3346,170575,0
3347,170589,0
3348,170591,0
3350,170626,0
3351,170627,0
3352,170679,0
3353,170680,0
3354,170685,0
3355,170689,0
3356,170690,0
3357,170691,0
3358,170692,0
3359,170712,0
3360,170825,0
3361,170850,0
3363,170959,0
3364,170960,0
3365,170961,0
3366,171017,0
3367,171019,0
3368,171023,0
3369,171024,0
3370,171169,0
3371,171177,0
3372,171389,0
3373,171392,0
3374,171425,0
3375,171482,0
3376,171483,0
3377,171484,0
3378,171489,0
3379,171546,0
3380,171558,0
3381,171568,0
3382,171586,0
3383,1716,0
3384,1717,0
3386,1719,0
3387,1723,0
3388,1725,0
3390,1728,0
3392,173,0
3393,1730,0
3394,1731,0
3395,1733,0
3396,1734,0
3397,1735,0
3398,1736,0
3401,1739,0
3402,174,0
3403,1740,0
3404,1741,0
3405,1742,0
3407,1745,0
3408,1746,0
3409,1747,0
3410,1748,0
3411,1749,0
3413,1750,0
3414,1755,0
3415,1756,0
3416,1757,0
3417,1758,0
3418,1759,0
3419,176,0
3420,1760,0
3421,1761,0
3422,1762,0
3423,1763,0
3424,1767,0
3425,1769,0
3426,177,0
3427,1770,0
3428,1773,0
3429,1774,0
3430,1775,0
3431,1776,0
3432,1777,0
3434,178,0
3435,1780,0
3437,1783,0
3439,1786,0
3440,1787,0
3441,1789,0
3442,1791,0
3443,1793,0
3445,1795,0
3446,1796,0
3447,1797,0
3448,1798,0
3449,18,0
3450,1800,0
3451,1801,0
3452,1802,0
3453,1803,0
3454,1804,0
3455,1805,0
3457,1807,0
3459,1809,0
3460,181,0
3462,1811,0
3463,1812,0
3464,1813,0
3465,1814,0
3466,1815,0
3467,1816,0
3469,182,0
3470,1820,0
3471,1821,0
3472,1822,0
3473,1823,0
3474,1824,0
3475,1825,0
3476,1826,0
3477,1827,0
3478,1828,0
3479,1829,0
3480,183,0
3481,1830,0
3482,1831,0
3483,1832,0
3484,1833,0
3485,1834,0
3486,1836,0
3487,1837,0
3488,1838,0
3489,1839,0
3490,1840,0
3491,1841,0
3492,1842,0
3493,1843,0
3494,1844,0
3496,1846,0
3497,1847,0
3498,1848,0
3499,1849,0
3500,185,0
3501,1850,0
3502,1852,0
3503,1854,0
3504,1855,0
3505,1856,0
3506,1857,0
3507,1859,0
3508,186,0
3510,1869,0
3511,187,0
3512,1870,0
3513,1871,0
3514,1874,0
3515,1875,0
3516,1876,0
3517,1877,0
3518,1879,0
3519,1880,0
3520,1889,0
3521,189,0
3525,1893,0
3526,1894,0
3527,1896,0
3528,19,0
3529,190,0
3530,1901,0
3531,1902,0
3532,1903,0
3533,1906,0
3534,1907,0
3535,1908,0
3536,1909,0
3538,1910,0
3539,1911,0
3540,1912,0
3542,191585,0
3543,1917,0
3544,192111,0
3545,192134,0
3546,192286,0
3547,192666,0
3548,192668,0
3549,192669,0
3550,192670,0
3551,192683,0
3556,1939,0
3557,1942,0
3558,1943,0
3559,1944,0
3560,1945,0
3561,1946,0
3562,1947,0
3563,1948,0
3564,1949,0
3565,1950,0
3566,1951,0
3567,1952,0
3568,1953,0
3569,1954,0
3570,1955,0
3571,1956,0
3572,1958,0
3573,195814,0
3574,195827,0
3575,195828,0
3576,1959,0
3577,196,0
3578,1960,0
3579,196051,0
3580,196074,0
3581,1961,0
3582,1962,0
3583,196264,0
3584,196294,0
3585,196296,0
3586,196335,0
3587,196346,0
3588,196374,0
3589,196383,0
3590,196385,0
3591,196394,0
3593,196403,0
3594,196410,0
3595,196441,0
3596,196446,0
3598,196472,0
3599,196477,0
3600,196483,0
3602,196500,0
3603,196513,0
3605,196528,0
3606,196541,0
3608,196740,0
3609,196743,0
3610,196792,0
3612,196883,0
3613,1969,0
3614,196913,0
3615,196951,0
3616,196996,0
3617,197,0
3618,197021,0
3619,197131,0
3620,197257,0
3621,197258,0
3622,197259,0
3624,197322,0
3625,197335,0
3626,197342,0
3627,197358,0
3628,197370,0
3630,197407,0
3633,1978,0
3634,1979,0
3639,198437,0
3641,1990,0
3642,1991,0
3644,199221,0
3645,199223,0
3646,1993,0
3648,1995,0
3649,1996,0
3650,199675,0
3651,199692,0
3652,199699,0
3653,1997,0
3654,199704,0
3655,199713,0
3656,199720,0
3657,199731,0
3658,199745,0
3659,199746,0
3660,199777,0
3661,199786,0
3662,1998,0
3663,199834,0
3664,199857,0
3665,199870,0
3666,1999,0
3667,199920,0
3668,199953,0
3669,199964,0
3670,199974,0
3671,199990,0
3672,2,0
3673,20,0
3674,2000,0
3675,200008,0
3676,200010,0
3677,200014,0
3678,200030,0
3679,200035,0
3681,2001,0
3682,200132,0
3683,200150,0
3684,200159,0
3685,200162,0
3686,200172,0
3687,200185,0
3688,200186,0
3689,2002,0
3690,200205,0
3691,200232,0
3692,200312,0
3693,200315,0
3694,200350,0
3695,200373,0
3696,2004,0
3697,200403,0
3698,200407,0
3699,2005,0
3700,200504,0
3701,200523,0
3702,200539,0
3703,200558,0
3704,200576,0
3705,2006,0
3706,200634,0
3707,200728,0
3708,200734,0
3709,200765,0
3710,200810,0
3711,200844,0
3712,200845,0
3713,200879,0
3714,200894,0
3715,200895,0
3716,2009,0
3717,200909,0
3718,200931,0
3719,200933,0
3720,200942,0
3721,200958,0
3722,200959,0
3723,2010,0
3724,2011,0
3725,201134,0
3726,201158,0
3727,201161,0
3728,201163,0
3729,201164,0
3730,201175,0
3731,201176,0
3732,201181,0
3733,201191,0
3734,2012,0
3735,201229,0
3736,201232,0
3737,201243,0
3738,201254,0
3739,201255,0
3740,201266,0
3741,201292,0
3742,201294,0
3743,201299,0
3744,2013,0
3745,201305,0
3746,2014,0
3747,201456,0
3749,2015,0
3750,201501,0
3751,201514,0
3752,201516,0
3753,201562,0
3755,2016,0
3756,201626,0
3757,201627,0
3758,201633,0
3759,2017,0
3760,201725,0
3761,201780,0
3762,201798,0
3763,201799,0
3764,2018,0
3765,201895,0
3766,2019,0
3767,201931,0
3768,201965,0
3769,201973,0
3770,202,0
3771,2020,0
3772,202018,0
3773,202052,0
3774,2021,0
3775,202134,0
3776,202151,0
3777,2022,0
3778,202243,0
3780,202309,0
3781,202333,0
3782,202374,0
3783,202459,0
3784,202500,0
3785,202559,0
3786,2026,0
3787,2027,0
3788,2028,0
3789,202865,0
3791,202915,0
3792,203,0
3793,2030,0
3794,203054,0
3795,203062,0
3797,203074,0
3798,203076,0
3799,203100,0
3800,203102,0
3801,203111,0
3802,203190,0
3803,203197,0
3804,203228,0
3805,203238,0
3806,203245,0
3807,203259,0
3808,203260,0
3809,203286,0
3810,2033,0
3811,203328,0
3812,2034,0
3813,203413,0
3814,203427,0
3815,203430,0
3816,203447,0
3817,2035,0
3818,203522,0
3819,203523,0
3820,203547,0
3821,203562,0
3822,203569,0
3823,2036,0
3824,203611,0
3826,2038,0
3827,203859,0
3828,2039,0
3831,2041,0
3832,2042,0
3833,204219,0
3834,2043,0
3835,2044,0
3836,204474,0
3837,2045,0
3838,2046,0
3839,2047,0
3840,2048,0
3841,204801,0
3842,204851,0
3843,2049,0
3844,204962,0
3845,205,0
3846,2050,0
3847,2051,0
3848,205147,0
3850,2053,0
3851,205327,0
3852,2054,0
3853,205428,0
3854,2055,0
3855,205564,0
3856,2056,0
3857,2057,0
3858,205717,0
3860,205860,0
3861,2059,0
3863,2063,0
3864,206338,0
3865,206358,0
3866,2064,0
3867,206412,0
3868,2065,0
3869,2066,0
3870,2067,0
3871,2068,0
3872,2069,0
3874,2070,0
3875,207063,0
3876,2071,0
3877,2072,0
3878,2073,0
3879,2074,0
3880,2077,0
3881,2078,0
3883,208,0
3884,2081,0
3885,2086,0
3888,2099,0
3889,21,0
3891,2100,0
3892,2101,0
3893,2103,0
3894,2104,0
3898,211,0
3899,2110,0
3900,2113,0
3901,2114,0
3902,2115,0
3903,2116,0
3904,2117,0
3905,2118,0
3906,2119,0
3907,212,0
3908,2120,0
3909,2121,0
3910,2122,0
3911,2123,0
3913,2125,0
3914,2128,0
3915,213,0
3917,2131,0
3918,2132,0
3919,2134,0
3920,2135,0
3921,2137,0
3922,2138,0
3923,2139,0
3925,2140,0
3926,2145,0
3927,2146,0
3928,2147,0
3929,2149,0
3930,215,0
3931,2150,0
3932,2151,0
3933,2152,0
3934,2153,0
3935,2155,0
3936,2157,0
3937,2158,0
3938,2159,0
3940,2160,0
3941,2161,0
3943,2165,0
3944,2166,0
3946,2168,0
3947,2169,0
3951,2172,0
3952,2173,0
3953,2175,0
3954,2176,0
3955,2177,0
3956,2178,0
3957,218,0
3962,2185,0
3963,2186,0
3964,2187,0
3965,2188,0
3966,2189,0
3967,219,0
3968,2191,0
3969,2192,0
3971,219287,0
3972,219293,0
3974,219333,0
3975,219348,0
3977,219402,0
3978,219409,0
3979,219417,0
3980,219428,0
3981,219429,0
3982,219431,0
3983,219432,0
3984,219436,0
3985,219437,0
3986,219438,0
3987,219447,0
3988,219453,0
3989,219464,0
3990,219469,0
3991,219473,0
3992,219477,0
3993,219479,0
3994,219482,0
3995,219484,0
3996,219487,0
3997,219493,0
3999,219527,0
4000,219539,0
4001,219541,0
4002,219557,0
4003,219578,0
4004,219595,0
4005,2196,0
4006,219621,0
4007,219623,0
4008,219654,0
4009,219670,0
4010,219681,0
4011,219699,0
4013,219736,0
4014,219738,0
4015,219743,0
4016,219749,0
4017,219770,0
4018,219771,0
4019,219790,0
4020,219793,0
4021,219833,0
4022,219844,0
4023,219854,0
4024,219855,0
4025,219858,0
4026,219865,0
4027,219869,0
4028,219870,0
4029,219873,0
4030,219874,0
4031,219875,0
4032,219899,0
4033,2199,0
4034,219902,0
4035,219927,0
4036,219928,0
4037,219931,0
4038,219938,0
4039,219952,0
4040,219954,0
4041,219956,0
4042,219957,0
4043,219960,0
4044,219965,0
4045,219968,0
4046,219970,0
4047,219972,0
4048,219981,0
4049,219982,0
4050,219983,0
4051,219986,0
4052,219988,0
4053,219990,0
4054,219995,0
4055,22,0
4056,220,0
4057,2200,0
4058,220001,0
4059,220002,0
4060,220004,0
4061,220032,0
4062,220042,0
4063,220047,0
4064,220064,0
4065,220074,0
4066,220082,0
4067,2201,0
4068,220107,0
4069,220108,0
4070,220134,0
4071,220136,0
4072,220164,0
4073,2202,0
4074,220202,0
4075,220296,0
4077,220323,0
4078,220359,0
4079,220382,0
4080,220388,0
4081,220416,0
4082,220441,0
4083,2205,0
4084,2206,0
4086,2208,0
4087,220869,0
4088,2209,0
4089,220929,0
4090,220963,0
4091,220965,0
4092,220972,0
4093,220979,0
4095,220992,0
4096,221,0
4097,2210,0
4098,221002,0
4099,221016,0
4100,221035,0
4101,221037,0
4102,221044,0
4103,221060,0
4104,221061,0
4105,221074,0
4106,221078,0
4107,221079,0
4108,221091,0
4110,221120,0
4111,221143,0
4112,221150,0
4113,221154,0
4114,221178,0
4115,221184,0
4116,221188,0
4117,221191,0
4118,2212,0
4119,221223,0
4120,221264,0
4121,221294,0
4122,2213,0
4123,221301,0
4124,221302,0
4125,221322,0
4126,221336,0
4127,221357,0
4128,221391,0
4129,221393,0
4130,221395,0
4131,2214,0
4132,221400,0
4133,221409,0
4134,221416,0
4135,221421,0
4136,221424,0
4137,221443,0
4138,221458,0
4139,221468,0
4141,221476,0
4142,221477,0
4143,221481,0
4144,221491,0
4145,221496,0
4146,2215,0
4147,221504,0
4148,221527,0
4149,221545,0
4150,221613,0
4151,221656,0
4152,221662,0
4153,221687,0
4154,221692,0
4156,221711,0
4157,221718,0
4158,221749,0
4159,221786,0
4160,2218,0
4161,221823,0
4162,221830,0
4163,221833,0
4164,2219,0
4165,221908,0
4166,221914,0
4167,221927,0
4168,221935,0
4169,221937,0
4170,221938,0
4171,221955,0
4172,221960,0
4173,222,0
4174,2220,0
4175,222008,0
4176,222068,0
4177,222166,0
4178,222171,0
4179,222183,0
4180,222194,0
4181,2222,0
4182,222223,0
4183,222229,0
4184,222235,0
4185,222236,0
4186,222255,0
4187,222256,0
4188,222389,0
4190,222484,0
4191,222487,0
4192,222521,0
4193,222537,0
4194,222545,0
4195,222546,0
4196,222553,0
4197,222584,0
4198,222611,0
4199,222642,0
4200,222643,0
4201,222658,0
4202,222659,0
4203,222662,0
4204,222663,0
4205,222698,0
4206,222826,0
4207,222865,0
4208,222894,0
4209,222950,0
4210,222962,0
4211,222967,0
4213,2230,0
4214,223075,0
4215,223082,0
4216,223117,0
4217,2232,0
4218,2235,0
4219,2237,0
4220,2239,0
4222,2241,0
4223,2242,0
4224,2243,0
4225,2244,0
4226,2245,0
4227,2246,0
4228,2247,0
4229,2248,0
4230,2249,0
4231,225,0
4232,2250,0
4233,2251,0
4234,2252,0
4235,2253,0
4236,2254,0
4237,2255,0
4238,2256,0
4239,225689,0
4240,2257,0
4241,2258,0
4242,2259,0
4244,2260,0
4245,2261,0
4246,2262,0
4247,2263,0
4248,2264,0
4249,2266,0
4250,2267,0
4253,2272,0
4254,2273,0
4255,2274,0
4256,2275,0
4257,2277,0
4258,22794,0
4259,22795,0
4261,22797,0
4262,22798,0
4264,22800,0
4265,22801,0
4266,22802,0
4268,22806,0
4269,22807,0
4270,22808,0
4271,22809,0
4272,2281,0
4275,22821,0
4276,22822,0
4277,22823,0
4278,22824,0
4281,22828,0
4282,22829,0
4283,22832,0
4284,22834,0
4285,22835,0
4286,22836,0
4287,22837,0
4288,22838,0
4290,22841,0
4291,22843,0
4292,22844,0
4293,22845,0
4294,22846,0
4295,22847,0
4296,22848,0
4297,22849,0
4298,22850,0
4299,22852,0
4300,22853,0
4301,22854,0
4302,22856,0
4303,22858,0
4304,22859,0
4306,22861,0
4307,22862,0
4308,22863,0
4309,22864,0
4310,22865,0
4311,22866,0
4312,22868,0
4313,22869,0
4315,22870,0
4316,22871,0
4318,22873,0
4319,22874,0
4320,22875,0
4321,22876,0
4322,22877,0
4324,22879,0
4326,22880,0
4327,22881,0
4328,22882,0
4329,22883,0
4330,22884,0
4331,22885,0
4332,22887,0
4333,22888,0
4334,22889,0
4336,22890,0
4337,22893,0
4338,22894,0
4339,22895,0
4340,22897,0
4341,22898,0
4342,22899,0
4343,229,0
4344,2290,0
4345,22900,0
4346,22901,0
4347,22902,0
4348,22903,0
4349,22904,0
4350,22905,0
4351,22906,0
4352,22907,0
4354,22909,0
4355,22911,0
4357,22914,0
4358,22915,0
4359,22916,0
4360,22917,0
4361,22918,0
4363,22920,0
4364,22921,0
4365,22924,0
4366,22925,0
4367,22926,0
4368,22927,0
4369,22928,0
4370,22929,0
4371,22930,0
4373,22932,0
4374,22933,0
4375,22934,0
4376,22936,0
4377,22937,0
4378,22938,0
4379,2294,0
4380,22941,0
4381,22943,0
4382,22944,0
4383,22947,0
4385,22949,0
4386,2295,0
4387,22950,0
4388,22953,0
4389,22954,0
4390,22955,0
4391,2296,0
4392,2297,0
4393,22974,0
4394,22976,0
4395,22977,0
4397,2298,0
4398,22980,0
4399,22981,0
4400,22982,0
4401,22983,0
4402,22984,0
4404,22986,0
4405,22987,0
4406,2299,0
4407,22990,0
4408,22992,0
4409,22994,0
4410,22995,0
4411,22996,0
4412,22998,0
4413,22999,0
4416,2300,0
4417,23002,0
4418,23007,0
4419,23008,0
4420,2301,0
4422,23012,0
4423,23013,0
4424,23014,0
4425,23015,0
4426,23016,0
4427,23017,0
4429,2302,0
4432,23023,0
4433,23024,0
4434,23025,0
4435,23026,0
4436,23028,0
4437,23029,0
4438,23031,0
4439,23032,0
4440,23033,0
4441,23034,0
4442,23035,0
4443,23037,0
4444,23038,0
4445,23039,0
4446,2304,0
4447,23040,0
4448,23041,0
4449,23042,0
4451,23046,0
4454,23049,0
4455,2305,0
4456,23053,0
4457,23054,0
4458,23057,0
4459,23059,0
4460,2306,0
4461,23060,0
4462,23061,0
4463,23062,0
4464,23063,0
4465,23064,0
4466,23065,0
4467,23066,0
4468,2307,0
4469,23070,0
4471,23072,0
4472,23074,0
4474,23076,0
4475,23077,0
4476,23078,0
4477,2308,0
4478,23080,0
4479,23081,0
4480,23082,0
4481,23085,0
4482,23086,0
4483,23087,0
4484,23089,0
4485,2309,0
4486,23090,0
4487,23091,0
4488,23092,0
4489,23093,0
4490,23094,0
4491,23095,0
4492,23096,0
4493,23097,0
4494,23098,0
4495,23099,0
4497,23101,0
4498,23102,0
4499,23105,0
4500,23107,0
4501,23108,0
4502,23109,0
4503,23111,0
4504,23112,0
4505,23113,0
4506,23114,0
4507,23116,0
4508,23118,0
4509,23119,0
4510,2312,0
4511,23120,0
4513,23125,0
4514,23126,0
4515,23127,0
4516,23129,0
4517,2313,0
4518,23130,0
4519,23131,0
4520,23132,0
4521,23133,0
4522,23135,0
4524,23137,0
4525,23138,0
4526,23139,0
4528,23140,0
4529,23142,0
4530,23143,0
4531,23144,0
4532,23145,0
4533,23149,0
4534,2315,0
4535,23151,0
4536,23152,0
4537,23154,0
4538,23155,0
4539,23157,0
4540,23158,0
4542,23161,0
4543,23162,0
4545,23164,0
4546,23165,0
4547,23166,0
4548,23167,0
4549,23168,0
4550,23169,0
4554,23172,0
4556,23174,0
4557,23175,0
4558,23177,0
4559,23178,0
4560,23179,0
4563,23181,0
4564,23184,0
4565,23185,0
4566,23186,0
4567,23187,0
4568,23189,0
4572,23192,0
4574,23194,0
4575,23195,0
4578,23198,0
4579,23199,0
4580,23200,0
4581,23201,0
4582,23203,0
4583,23204,0
4584,23205,0
4585,23208,0
4586,23209,0
4587,2321,0
4588,23210,0
4589,23211,0
4590,23212,0
4591,23213,0
4592,23214,0
4594,23216,0
4595,23217,0
4596,23219,0
4597,2322,0
4598,23220,0
4599,23221,0
4600,23223,0
4601,23224,0
4602,23225,0
4603,23228,0
4604,23229,0
4605,2323,0
4606,23230,0
4607,23231,0
