"","name","imports","weights","datasource","Confidence","Color"
"92","Novel.CALR","Novel.INHA",601,"experimental","Medium","#00238B"
"93","Novel.CALR","Novel.MSR1",900,"database","Medium","#00238B"
"94","Novel.CALR","Novel.VCP",604,"experimental","Medium","#00238B"
"95","Novel.CALR","Novel.HSP90B1",900,"database","Medium","#00238B"
"96","Novel.CCAR1","Base excision repair.PCNA",417,"experimental","High","#00238B"
"97","Novel.CCAR1","Novel.XAB2",900,"database","High","#00238B"
"98","Novel.CCAR1","Novel.HNRNPM",900,"database","High","#00238B"
"99","Novel.CCAR1","Novel.SNW1",900,"database","High","#00238B"
"100","Novel.CCAR1","Novel.SF3B2",900,"database","High","#00238B"
"101","Novel.CCAR1","Novel.SF3B1",900,"database","High","#00238B"
"102","Novel.CCAR1","Novel.SRSF1",900,"database","High","#00238B"
"103","Novel.CCAR1","Novel.CDC5L",900,"database","High","#00238B"
"104","Novel.CCAR1","Novel.PLRG1",900,"database","High","#00238B"
"105","Novel.CCAR1","Novel.LSM6",900,"database","High","#00238B"
"106","Novel.CCAR1","Novel.EFTUD2",900,"database","High","#00238B"
"107","Novel.CCAR1","Novel.BCAS2",900,"database","High","#00238B"
"108","Novel.CCAR1","Novel.SF3B6",900,"database","High","#00238B"
"109","Novel.CCAR1","Novel.SRRM1",900,"database","High","#00238B"
"110","Novel.CCAR1","Novel.SRSF2",900,"database","High","#00238B"
"111","Novel.CCAR1","Novel.PRPF38A",900,"database","High","#00238B"
"112","Novel.CCAR1","Novel.SRSF3",900,"database","High","#00238B"
"113","Novel.CCAR1","Novel.SNRPD3",900,"database","High","#00238B"
"114","Novel.CCAR1","Novel.PHF5A",900,"database","High","#00238B"
"115","Novel.CCAR1","Novel.SNRPC",900,"database","High","#00238B"
"116","Novel.CCAR1","Novel.TRA2B",900,"database","High","#00238B"
"117","Novel.CCAR1","Novel.DYNC1I2",417,"experimental","High","#00238B"
"118","Novel.CCAR1","Novel.LSM4",900,"database","High","#00238B"
"119","Novel.CCAR1","Novel.PPIH",900,"database","High","#00238B"
"120","Novel.CCND2","Novel.CCND3",900,"database","High","#00238B"
"121","Novel.CCND2","Novel.NMI",900,"database","High","#00238B"
"122","Novel.CCND2","Novel.CCNE1",900,"database","High","#00238B"
"123","Novel.CCND2","Base excision repair.PCNA",800,"database","High","#00238B"
"124","Novel.CCND3","Novel.NMI",900,"database","High","#00238B"
"125","Novel.CCND3","Novel.CCNE1",900,"database","High","#00238B"
"126","Novel.CCND3","Base excision repair.PCNA",800,"database","High","#00238B"
"127","Novel.CCND3","Novel.CCND2",900,"database","High","#00238B"
"128","Novel.CCNE1","Novel.UBC",900,"database","Medium","#00238B"
"129","Novel.CCNE1","Base excision repair.PCNA",900,"database","Medium","#00238B"
"130","Novel.CCNE1","Novel.PSMC4",900,"database","Medium","#00238B"
"131","Novel.CCNE1","Novel.PSMA3",900,"database","Medium","#00238B"
"132","Novel.CCNE1","Novel.PSMD7",900,"database","Medium","#00238B"
"133","Novel.CCNE1","Novel.PSMC1",900,"database","Medium","#00238B"
"134","Novel.CCNE1","Novel.PSMA6",900,"database","Medium","#00238B"
"135","Novel.CCNE1","Novel.PSMD11",900,"database","Medium","#00238B"
"136","Novel.CCNE1","Novel.PSMB1",900,"database","Medium","#00238B"
"137","Novel.CCNE1","Novel.PSMD3",900,"database","Medium","#00238B"
"138","Novel.CCNE1","Novel.PSMA5",900,"database","Medium","#00238B"
"139","Novel.CCNE1","Novel.PSMB4",900,"database","Medium","#00238B"
"140","Novel.CCNE1","Novel.PSMC2",900,"database","Medium","#00238B"
"141","Novel.CCNE1","Novel.PSMD6",900,"database","Medium","#00238B"
"142","Novel.CCNE1","Novel.PSMD1",900,"database","Medium","#00238B"
"143","Novel.CCNE1","Novel.PSMD2",900,"database","Medium","#00238B"
"144","Novel.CCNE1","Novel.PSMC5",900,"database","Medium","#00238B"
"145","Novel.CCNE1","Novel.PSMD12",900,"database","Medium","#00238B"
"146","Novel.CCNE1","Novel.PSMB5",900,"database","Medium","#00238B"
"147","Novel.CCNE1","Novel.PSMA7",900,"database","Medium","#00238B"
"148","Novel.CCNE1","Novel.PSMB2",900,"database","Medium","#00238B"
"149","Novel.CCNE1","Novel.PSMB9",900,"database","Medium","#00238B"
"150","Novel.CCNE1","Novel.PSMA1",900,"database","Medium","#00238B"
"151","Novel.CCNE1","Novel.CCND2",900,"database","Medium","#00238B"
"152","Novel.CCNE1","Novel.PSMA4",900,"database","Medium","#00238B"
"153","Novel.CCNE1","Novel.CCND3",900,"database","Medium","#00238B"
"154","Novel.CCNE1","Novel.RPS27A",900,"database","Medium","#00238B"
"155","Novel.CCNE1","Novel.UBB",900,"database","Medium","#00238B"
"156","Novel.CCNE1","Novel.CCT2",900,"database","Medium","#00238B"
"157","Novel.CCNE1","Novel.NMI",900,"database","Medium","#00238B"
"158","Novel.CCT2","Novel.CCNE1",900,"database","High","#00238B"
"159","Novel.CDC42","Novel.UBC",900,"database","Medium","#00238B"
"160","Novel.CDC42","Novel.RAB14",417,"experimental","Medium","#00238B"
"161","Novel.CDC42","Novel.RANBP2",900,"database","Medium","#00238B"
"162","Novel.CDC42","Novel.RPS27A",900,"database","Medium","#00238B"
"163","Novel.CDC42","Novel.UBB",900,"database","Medium","#00238B"
"164","Novel.CDC5L","Novel.SF3B6",900,"database","Medium","#00238B"
"165","Novel.CDC5L","Novel.POLR2J",900,"database","Medium","#00238B"
"166","Novel.CDC5L","Novel.POLR2F",900,"database","Medium","#00238B"
"167","Novel.CDC5L","Novel.TOP2A",476,"experimental","Medium","#00238B"
"168","Novel.CDC5L","Novel.YBX1",900,"database","Medium","#00238B"
"169","Novel.CDC5L","Novel.CCAR1",900,"database","Medium","#00238B"
"170","Novel.CDC5L","Novel.XAB2",900,"database","Medium","#00238B"
"171","Novel.CDC5L","Novel.PTBP1",900,"database","Medium","#00238B"
"172","Novel.CFL2","Novel.NMI",608,"experimental","Medium","#00238B"
"173","Novel.CLTC","Novel.UBC",900,"database","Medium","#00238B"
"174","Novel.CLTC","Novel.IPO5",417,"experimental","Medium","#00238B"
"175","Novel.CLTC","Novel.RANBP2",417,"experimental","Medium","#00238B"
"176","Novel.CLTC","Novel.HSP90B1",417,"experimental","Medium","#00238B"
"177","Novel.CLTC","Novel.RPS27A",900,"database","Medium","#00238B"
"178","Novel.CLTC","Novel.UBB",900,"database","Medium","#00238B"
"179","Novel.CSNK2A2","Novel.TOP2A",503,"experimental","High","#00238B"
"180","Novel.DDX39A","Novel.NUP43",900,"database","High","#00238B"
"181","Novel.DDX39A","Novel.PABPC4",417,"experimental","High","#00238B"
"182","Novel.DDX39A","Novel.NUP155",900,"database","High","#00238B"
"183","Novel.DDX39A","Novel.NUP188",900,"database","High","#00238B"
"184","Novel.DDX39A","Novel.RANBP2",900,"database","High","#00238B"
"185","Novel.EFTUD2","Novel.SF3B6",900,"database","Medium","#00238B"
"186","Novel.EFTUD2","Novel.POLR2J",900,"database","Medium","#00238B"
"187","Novel.EFTUD2","Novel.POLR2F",900,"database","Medium","#00238B"
"188","Novel.EFTUD2","Novel.RANBP2",417,"experimental","Medium","#00238B"
"189","Novel.EFTUD2","Novel.YBX1",900,"database","Medium","#00238B"
"190","Novel.EFTUD2","Novel.CCAR1",900,"database","Medium","#00238B"
"191","Novel.EFTUD2","Novel.XAB2",900,"database","Medium","#00238B"
"192","Novel.EFTUD2","Novel.PTBP1",900,"database","Medium","#00238B"
"193","Novel.EGFR","Novel.UBC",900,"database","Medium","#00238B"
"194","Novel.EGFR","Novel.RPS27A",900,"database","Medium","#00238B"
"195","Novel.EGFR","Novel.UBB",900,"database","Medium","#00238B"
"196","Novel.EIF2AK2","Novel.ISG15",900,"database","Medium","#00238B"
"197","Novel.EIF2S1","Novel.RPL37",900,"database","High","#00238B"
"198","Novel.EIF2S1","Novel.RPL36AL",900,"database","High","#00238B"
"199","Novel.EIF2S1","Novel.EIF4A1",900,"database","High","#00238B"
"200","Novel.EIF2S1","Novel.YBX1",503,"experimental","High","#00238B"
"201","Novel.EIF2S1","Novel.RPL23A",900,"database","High","#00238B"
"202","Novel.EIF2S1","Novel.RPS2",900,"database","High","#00238B"
"203","Novel.EIF2S1","Novel.RPS8",900,"database","High","#00238B"
"204","Novel.EIF2S1","Novel.RPL19",900,"database","High","#00238B"
"205","Novel.EIF2S1","Novel.RPL27",900,"database","High","#00238B"
"206","Novel.EIF2S1","Novel.RPS27A",900,"database","High","#00238B"
"207","Novel.EIF2S1","Novel.RPL4",900,"database","High","#00238B"
"208","Novel.EIF2S1","Novel.RPLP2",900,"database","High","#00238B"
"209","Novel.EIF2S1","Novel.RPL3",900,"database","High","#00238B"
"210","Novel.EIF2S1","Novel.RPL24",900,"database","High","#00238B"
"211","Novel.EIF2S1","Novel.RPL31",900,"database","High","#00238B"
"212","Novel.EIF2S1","Novel.RPL26L1",900,"database","High","#00238B"
"213","Novel.EIF2S1","Novel.RPL3L",900,"database","High","#00238B"
"214","Novel.EIF2S1","Novel.RPL32",900,"database","High","#00238B"
"215","Novel.EIF2S1","Novel.EIF4G1",900,"database","High","#00238B"
"216","Novel.EIF2S2","Novel.RPL37",900,"database","High","#00238B"
"217","Novel.EIF2S2","Novel.RPL36AL",900,"database","High","#00238B"
"218","Novel.EIF2S2","Novel.EIF4A1",900,"database","High","#00238B"
"219","Novel.EIF2S2","Novel.RPL23A",900,"database","High","#00238B"
"220","Novel.EIF2S2","Novel.RPS2",900,"database","High","#00238B"
"221","Novel.EIF2S2","Novel.RPS8",900,"database","High","#00238B"
"222","Novel.EIF2S2","Novel.RPL19",900,"database","High","#00238B"
"223","Novel.EIF2S2","Novel.RPL27",900,"database","High","#00238B"
"224","Novel.EIF2S2","Novel.RPS27A",900,"database","High","#00238B"
"225","Novel.EIF2S2","Novel.RPL4",900,"database","High","#00238B"
"226","Novel.EIF2S2","Novel.RPLP2",900,"database","High","#00238B"
"227","Novel.EIF2S2","Novel.RPL3",900,"database","High","#00238B"
"228","Novel.EIF2S2","Novel.RPL24",900,"database","High","#00238B"
"229","Novel.EIF2S2","Novel.RPL31",900,"database","High","#00238B"
"230","Novel.EIF2S2","Novel.RPL26L1",900,"database","High","#00238B"
"231","Novel.EIF2S2","Novel.RPL3L",900,"database","High","#00238B"
"232","Novel.EIF2S2","Novel.RPL32",900,"database","High","#00238B"
"233","Novel.EIF2S2","Novel.EIF4G1",900,"database","High","#00238B"
"234","Novel.EIF2S3","Novel.RPL27",900,"database","Medium","#00238B"
"235","Novel.EIF2S3","Novel.RPS27A",900,"database","Medium","#00238B"
"236","Novel.EIF2S3","Novel.RPL4",900,"database","Medium","#00238B"
"237","Novel.EIF2S3","Novel.RPLP2",900,"database","Medium","#00238B"
"238","Novel.EIF2S3","Novel.RPL3",900,"database","Medium","#00238B"
"239","Novel.EIF2S3","Novel.RPL24",900,"database","Medium","#00238B"
"240","Novel.EIF2S3","Novel.RPL31",900,"database","Medium","#00238B"
"241","Novel.EIF2S3","Novel.RPL26L1",900,"database","Medium","#00238B"
"242","Novel.EIF2S3","Novel.RPL3L",900,"database","Medium","#00238B"
"243","Novel.EIF2S3","Novel.RPL32",900,"database","Medium","#00238B"
"244","Novel.EIF2S3","Novel.RPL37",900,"database","Medium","#00238B"
"245","Novel.EIF2S3","Novel.RPL36AL",900,"database","Medium","#00238B"
"246","Novel.EIF2S3","Novel.EIF4A1",900,"database","Medium","#00238B"
"247","Novel.EIF2S3","Novel.RPL23A",900,"database","Medium","#00238B"
"248","Novel.EIF2S3","Novel.RPS2",900,"database","Medium","#00238B"
"249","Novel.EIF2S3","Novel.RPS8",900,"database","Medium","#00238B"
"250","Novel.EIF2S3","Novel.RPL19",900,"database","Medium","#00238B"
"251","Novel.EIF3A","Novel.RPL37",900,"database","High","#00238B"
"252","Novel.EIF3A","Novel.RPL36AL",900,"database","High","#00238B"
"253","Novel.EIF3A","Novel.EIF4A1",900,"database","High","#00238B"
"254","Novel.EIF3A","Novel.RPL23A",900,"database","High","#00238B"
"255","Novel.EIF3A","Novel.RPS2",900,"database","High","#00238B"
"256","Novel.EIF3A","Novel.RPS8",900,"database","High","#00238B"
"257","Novel.EIF3A","Novel.RPL19",900,"database","High","#00238B"
"258","Novel.EIF3A","Novel.PTBP1",900,"database","High","#00238B"
"259","Novel.EIF3A","Novel.RPL27",900,"database","High","#00238B"
"260","Novel.EIF3A","Novel.RPS27A",900,"database","High","#00238B"
"261","Novel.EIF3A","Novel.RPL4",900,"database","High","#00238B"
"262","Novel.EIF3A","Novel.RPLP2",900,"database","High","#00238B"
"263","Novel.EIF3A","Novel.RPL3",900,"database","High","#00238B"
"264","Novel.EIF3A","Novel.RPL24",900,"database","High","#00238B"
"265","Novel.EIF3A","Novel.RPL31",900,"database","High","#00238B"
"266","Novel.EIF3A","Novel.RPL26L1",900,"database","High","#00238B"
"267","Novel.EIF3A","Novel.RPL3L",900,"database","High","#00238B"
"268","Novel.EIF3A","Novel.RPL32",900,"database","High","#00238B"
"269","Novel.EIF3A","Novel.EIF4G1",900,"database","High","#00238B"
"270","Novel.EIF3B","Novel.RPL37",900,"database","Medium","#00238B"
"271","Novel.EIF3B","Novel.RPL36AL",900,"database","Medium","#00238B"
"272","Novel.EIF3B","Novel.EIF4A1",900,"database","Medium","#00238B"
"273","Novel.EIF3B","Novel.RPL23A",900,"database","Medium","#00238B"
"274","Novel.EIF3B","Novel.RPS2",900,"database","Medium","#00238B"
"275","Novel.EIF3B","Novel.RPS8",900,"database","Medium","#00238B"
"276","Novel.EIF3B","Novel.RPL19",900,"database","Medium","#00238B"
"277","Novel.EIF3B","Novel.RPL27",900,"database","Medium","#00238B"
"278","Novel.EIF3B","Novel.RPS27A",900,"database","Medium","#00238B"
"279","Novel.EIF3B","Novel.RPL4",900,"database","Medium","#00238B"
"280","Novel.EIF3B","Novel.RPLP2",900,"database","Medium","#00238B"
"281","Novel.EIF3B","Novel.RPL3",900,"database","Medium","#00238B"
"282","Novel.EIF3B","Novel.RPL24",900,"database","Medium","#00238B"
"283","Novel.EIF3B","Novel.RPL31",900,"database","Medium","#00238B"
"284","Novel.EIF3B","Novel.RPL26L1",900,"database","Medium","#00238B"
"285","Novel.EIF3B","Novel.RPL3L",900,"database","Medium","#00238B"
"286","Novel.EIF3B","Novel.RPL32",900,"database","Medium","#00238B"
"287","Novel.EIF3B","Novel.EIF4G1",900,"database","Medium","#00238B"
"288","Novel.EIF3B","Novel.MSH2",417,"experimental","Medium","#00238B"
"289","Novel.EIF3I","Novel.RPL27",900,"database","Medium","#00238B"
"290","Novel.EIF3I","Novel.RPS27A",900,"database","Medium","#00238B"
"291","Novel.EIF3I","Novel.RPL4",900,"database","Medium","#00238B"
"292","Novel.EIF3I","Novel.RPLP2",900,"database","Medium","#00238B"
"293","Novel.EIF3I","Novel.RPL3",900,"database","Medium","#00238B"
"294","Novel.EIF3I","Novel.RPL24",900,"database","Medium","#00238B"
"295","Novel.EIF3I","Novel.RPL31",900,"database","Medium","#00238B"
"296","Novel.EIF3I","Novel.RPL26L1",900,"database","Medium","#00238B"
"297","Novel.EIF3I","Novel.RPL3L",900,"database","Medium","#00238B"
"298","Novel.EIF3I","Novel.RPL32",900,"database","Medium","#00238B"
"299","Novel.EIF3I","Novel.RPL37",900,"database","Medium","#00238B"
"300","Novel.EIF3I","Novel.RPL36AL",900,"database","Medium","#00238B"
"301","Novel.EIF3I","Novel.EIF4A1",900,"database","Medium","#00238B"
"302","Novel.EIF3I","Novel.YBX1",417,"experimental","Medium","#00238B"
"303","Novel.EIF3I","Novel.RPL23A",900,"database","Medium","#00238B"
"304","Novel.EIF3I","Novel.RPS2",900,"database","Medium","#00238B"
"305","Novel.EIF3J","Novel.RPL37",900,"database","Medium","#00238B"
"306","Novel.EIF3J","Novel.RPL36AL",900,"database","Medium","#00238B"
"307","Novel.EIF3J","Novel.EIF4A1",900,"database","Medium","#00238B"
"308","Novel.EIF3J","Novel.RPL23A",900,"database","Medium","#00238B"
"309","Novel.EIF3J","Novel.RPS2",900,"database","Medium","#00238B"
"310","Novel.EIF3J","Novel.RPS8",900,"database","Medium","#00238B"
"311","Novel.EIF3J","Novel.RPL19",900,"database","Medium","#00238B"
"312","Novel.EIF3J","Novel.RPL27",900,"database","Medium","#00238B"
"313","Novel.EIF3J","Novel.RPS27A",900,"database","Medium","#00238B"
"314","Novel.EIF3J","Novel.RPL4",900,"database","Medium","#00238B"
"315","Novel.EIF3J","Novel.RPLP2",900,"database","Medium","#00238B"
"316","Novel.EIF3J","Novel.RPL3",900,"database","Medium","#00238B"
"317","Novel.EIF3J","Novel.RPL24",900,"database","Medium","#00238B"
"318","Novel.EIF3J","Novel.RPL31",900,"database","Medium","#00238B"
"319","Novel.EIF3J","Novel.RPL26L1",900,"database","Medium","#00238B"
"320","Novel.EIF3J","Novel.RPL3L",900,"database","Medium","#00238B"
"321","Novel.EIF3J","Novel.RPL32",900,"database","Medium","#00238B"
"322","Novel.EIF3J","Novel.EIF4G1",900,"database","Medium","#00238B"
"323","Novel.EIF4A1","Protein export.HSPA5",434,"experimental","Medium","#00238B"
"324","Novel.EIF4A1","Novel.PSMC4",900,"database","Medium","#00238B"
"325","Novel.EIF4A1","Novel.RPL23A",900,"database","Medium","#00238B"
"326","Novel.EIF4A1","Novel.RPS2",900,"database","Medium","#00238B"
"327","Novel.EIF4A1","Novel.EIF3I",900,"database","Medium","#00238B"
"328","Novel.EIF4A1","Novel.RPS8",900,"database","Medium","#00238B"
"329","Novel.EIF4A1","Novel.RPL19",900,"database","Medium","#00238B"
"330","Novel.EIF4A1","Novel.EIF2S3",900,"database","Medium","#00238B"
"331","Novel.EIF4A1","Novel.PTBP1",900,"database","Medium","#00238B"
"332","Novel.EIF4A1","Novel.RPL27",900,"database","Medium","#00238B"
"333","Novel.EIF4A1","Novel.RPS27A",900,"database","Medium","#00238B"
"334","Novel.EIF4A1","Novel.RPL4",900,"database","Medium","#00238B"
"335","Novel.EIF4A1","Novel.RPLP2",900,"database","Medium","#00238B"
"336","Novel.EIF4A1","Novel.RPL3",900,"database","Medium","#00238B"
"337","Novel.EIF4A1","Novel.RPL24",900,"database","Medium","#00238B"
"338","Novel.EIF4A1","Novel.RPL31",900,"database","Medium","#00238B"
"339","Novel.EIF4A1","Novel.RPL26L1",900,"database","Medium","#00238B"
"340","Novel.EIF4A1","Novel.RPL3L",900,"database","Medium","#00238B"
"341","Novel.EIF4A1","Novel.RPL32",900,"database","Medium","#00238B"
"342","Novel.EIF4A1","Novel.NFYB",774,"experimental","Medium","#00238B"
"343","Novel.EIF4A1","Novel.EIF4G1",900,"database","Medium","#00238B"
"344","Novel.EIF4A1","Novel.EIF4B",900,"database","Medium","#00238B"
"345","Novel.EIF4A1","Novel.EIF3A",900,"database","Medium","#00238B"
"346","Novel.EIF4A1","Novel.EIF3J",900,"database","Medium","#00238B"
"347","Novel.EIF4A1","Novel.EIF3B",900,"database","Medium","#00238B"
"348","Novel.EIF4A1","Novel.EIF2S1",900,"database","Medium","#00238B"
"349","Novel.EIF4A1","Novel.EIF2S2",900,"database","Medium","#00238B"
"350","Novel.EIF4A1","Novel.EIF4H",900,"database","Medium","#00238B"
"351","Novel.EIF4A1","Novel.MAX",900,"database","Medium","#00238B"
"352","Novel.EIF4A1","Novel.EIF1",900,"database","Medium","#00238B"
"353","Novel.EIF4A1","Novel.RPL37",900,"database","Medium","#00238B"
"354","Novel.EIF4A1","Novel.EIF4G2",900,"database","Medium","#00238B"
"355","Novel.EIF4A1","Novel.EIF4E3",900,"database","Medium","#00238B"
"356","Novel.EIF4A1","Novel.LAGE3",774,"experimental","Medium","#00238B"
"357","Novel.EIF4A1","Novel.CNOT11",900,"database","Medium","#00238B"
"358","Novel.EIF4A1","Novel.RPL36AL",900,"database","Medium","#00238B"
"359","Novel.EIF4A1","Novel.PARN",900,"database","Medium","#00238B"
"360","Novel.EIF4B","Novel.SFN",417,"experimental","Medium","#00238B"
"361","Novel.EIF4B","Novel.RPL37",900,"database","Medium","#00238B"
"362","Novel.EIF4B","Novel.RPL36AL",900,"database","Medium","#00238B"
"363","Novel.EIF4B","Novel.EIF4A1",900,"database","Medium","#00238B"
"364","Novel.EIF4B","Novel.RPL23A",900,"database","Medium","#00238B"
"365","Novel.EIF4B","Novel.RPS2",900,"database","Medium","#00238B"
"366","Novel.EIF4B","Novel.RPS8",900,"database","Medium","#00238B"
"367","Novel.EIF4B","Novel.RPL19",900,"database","Medium","#00238B"
"368","Novel.EIF4B","Novel.RPL27",900,"database","Medium","#00238B"
"369","Novel.EIF4B","Novel.RPS27A",900,"database","Medium","#00238B"
