"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"685",12576,0.29,"Cdkn1b",0,1,"Present",0.363,0.363,"0","0","0",0
"686",12577,0.123,"Cdkn1c",0,0,"Present",0.787,0.787,"0","0","0",0
"687",12578,0.633,"Cdkn2a",0,1,"Present",0.96,0.96,"0","0","0",0
"688",12579,0.355,"Cdkn2b",0,0,"Present",0.093,0.093,"0","0","0",0
"689",12580,1.759,"Cdkn2c",0,1,"Present",0.609,0.609,"0","0","0",0
"690",12581,2.167,"Cdkn2d",0,1,"Present",0.312,0.312,"0","0","0",0
"691",12583,-0.314,"Cdo1",0,0,"Present",0.249,0.249,"0","0","0",0
"692",12585,1.418,"Cdr2",0,1,"Absent",0.378,0.378,"0","0","0",0
"693",12587,0.454,"Mia",0,0,"Absent",0.88,0.88,"0","0","0",0
"694",12589,1.552,"Ift81",0,1,"Absent",0.194,0.194,"0","0","0",0
"695",12590,-1.858,"Cdx1",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"696",12591,-0.078,"Cdx2",0,0,"Absent",0.235,0.235,"0","0","0",0
"697",12592,0.636,"Cdx4",0,0,"Absent",0.662,0.662,"0","0","0",0
"698",12593,1.35,"Cdyl",0,1,"Absent",0.979,0.979,"0","0","0",0
"699",12606,-2.787,"Cebpa",24,1,"Present",0.121,0.121,"HitbyZS","HitbyNA","HitbyCSA",1
"700",12607,-0.802,"Cebpz",0,0,"Absent",0.013,0.013,"0","0","0",0
"701",12608,-1.126,"Cebpb",9,1,"Absent",0.009,0.009,"0","HitbyNA","0",0
"702",12609,-1.902,"Cebpd",3,0,"Absent",0.132,0.132,"HitbyZS","HitbyNA","HitbyCSA",0.5
"703",12611,1.377,"Cebpg",0,1,"Absent",0.968,0.968,"0","0","0",0
"704",12613,0.56,"Cel",0,1,"Present",0.41,0.41,"0","0","0",0
"705",12614,0.029,"Celsr1",0,0,"Absent",0.31,0.31,"0","0","0",0
"706",12615,2.356,"Cenpa",0,1,"Absent",0.944,0.944,"0","0","0",0
"707",12616,0.085,"Cenpb",0,1,"Absent",0.068,0.068,"0","0","0",0
"708",12617,-0.535,"Cenpc1",0,0,"Absent",0.003,0.003,"0","0","0",0
"709",12622,0.728,"Cer1",0,0,"Present",0.738,0.738,"0","0","0",0
"710",12623,-0.22,"Ces1g",0,1,"Absent",0.009,0.009,"0","0","0",0
"711",12626,1.487,"Cetn3",0,1,"Absent",0.249,0.249,"0","0","0",0
"712",12627,-0.176,"Cfc1",0,0,"Absent",0.226,0.226,"0","0","0",0
"713",12628,1.212,"Cfh",0,1,"Present",0.673,0.673,"0","0","0",0
"714",12630,-1.097,"Cfi",0,1,"Present",0.25,0.25,"0","0","0",0.5
"715",12631,0.29,"Cfl1",0,0.5,"Present",0.247,0.247,"0","0","0",0
"716",12632,-0.189,"Cfl2",0,1,"Present",0.013,0.013,"0","0","0",0
"717",12633,-1.312,"Cflar",4,0,"Present",0.046,0.046,"0","HitbyNA","0",0
"718",12638,-0.546,"Cftr",0,0,"Present",0.078,0.078,"0","0","0",0
"719",12640,0.784,"Cga",0,0,"Present",0.352,0.352,"0","0","0",0
"720",12642,-1.41,"Ch25h",0,1,"Present",0.003,0.003,"0","0","0",0
"721",12643,-1.418,"Chad",0,0,"Present",0,0,"0","0","0",0
"722",12647,-1.057,"Chat",0,0,"Present",0.379,0.379,"0","0","0",0.5
"723",12648,0.954,"Chd1",0,1,"Absent",0.63,0.63,"0","0","0",0
"724",12649,0.381,"Chek1",0,1,"Present",0.831,0.831,"0","0","0",0
"725",12651,-0.662,"Chkb",0,1,"Present",0.037,0.037,"0","0","0",0
"726",12652,-0.378,"Chga",0,0,"Absent",0.003,0.003,"0","0","0",0
"727",12653,-0.218,"Chgb",0,1,"Absent",0.003,0.003,"0","0","0",0
"728",12654,0.001,"Chil1",0,0,"Absent",0.126,0.126,"0","0","0",0
"729",12655,0.826,"Chil3",0,0,"Absent",0.375,0.375,"0","0","0",0
"730",12659,0.074,"Ovgp1",0,1,"Absent",0.737,0.737,"0","0","0",0
"731",12660,2.377,"Chka",0,1,"Present",0.469,0.469,"0","0","0",0
"732",12661,0.595,"Chl1",0,0,"Absent",0.764,0.764,"0","0","0",0
"733",12662,0.105,"Chm",0,1,"Absent",0.03,0.03,"0","0","0",0
"734",12663,-0.542,"Chml",0,0,"Absent",0.297,0.297,"0","0","0",0
"735",12667,1.293,"Chrd",0,0,"Present",0.378,0.378,"0","0","0",0
"736",12669,0.466,"Chrm1",0,0,"Present",0.069,0.069,"0","0","0",0
"737",12671,0.424,"Chrm3",0,1,"Present",0.151,0.151,"0","0","0",0
"738",12672,0.013,"Chrm4",0,0,"Present",0.673,0.673,"0","0","0",0
"739",12675,-1.897,"Chuk",14,1,"Present",0.403,0.403,"HitbyZS","HitbyNA","HitbyCSA",1
"740",12677,0.571,"Vsx2",0,0,"Absent",0.171,0.171,"0","0","0",0
"741",12683,0.224,"Cidea",0,0,"Absent",0.085,0.085,"0","0","0",0
"742",12684,-0.252,"Cideb",0,0,"Absent",0.167,0.167,"0","0","0",0
"743",12686,0.056,"Elovl3",0,0,"Absent",0.02,0.02,"0","0","0",0
"744",12695,-0.492,"Inadl",0,0,"Present",NA,0.055,"0","0","0",0
"745",12696,-1.052,"Cirbp",0,1,"Absent",0.028,0.028,"0","0","0",0
"746",12700,-1.423,"Cish",0,1,"Present",0.078,0.078,"0","0","0",0.5
"747",12702,0.108,"Socs3",0,1,"Present",0.181,0.181,"0","0","0",0
"748",12703,-0.329,"Socs1",0,1,"Present",0.004,0.004,"0","0","0",0
"749",12704,0.145,"Cit",0,0,"Absent",0.344,0.344,"0","0","0",0
"750",12705,-0.764,"Cited1",0,1,"Absent",0.477,0.477,"0","0","0",0
"751",12709,0.978,"Ckb",0,1,"Present",0.381,0.381,"0","0","0",0
"752",12715,-1.101,"Ckm",0,0,"Present",0.053,0.053,"0","0","0",0
"753",12716,0.008,"Ckmt1",0,1,"Present",0.717,0.717,"0","0","0",0
"754",12721,0.256,"Coro1a",0,1,"Present",0.075,0.075,"0","0","0",0
"755",12722,-0.837,"Clca1",0,0,"Present",0.138,0.138,"0","0","0",0
"756",12723,0.766,"Clcn1",0,1,"Absent",0.496,0.496,"0","0","0",0
"757",12724,-0.398,"Clcn2",0,0,"Absent",0.07,0.07,"0","0","0",0
"758",12725,0.314,"Clcn3",0,1,"Absent",0.321,0.321,"0","0","0",0
"759",12727,1.729,"Clcn4-2",0,1,"Absent",0.979,0.979,"0","0","0",0
"760",12728,-0.874,"Clcn5",0,0,"Absent",0.125,0.125,"0","0","0",0
"761",12729,0.024,"Clns1a",0,1,"Present",0.006,0.006,"0","0","0",0
"762",12733,-1.434,"Clcnka",0,0,"Absent",0.153,0.153,"0","0","0",0.5
"763",12737,-1.921,"Cldn1",0,0,"Present",0.202,0.202,"HitbyZS","HitbyNA","HitbyCSA",0.5
"764",12738,0.102,"Cldn2",0,0,"Present",0.138,0.138,"0","0","0",0
"765",12739,-0.74,"Cldn3",0,0,"Present",0.004,0.004,"0","0","0",0
"766",12740,0.187,"Cldn4",0,0,"Present",0.092,0.092,"0","0","0",0
"767",12741,-0.723,"Cldn5",0,0,"Present",0.172,0.172,"0","0","0",0
"768",12745,0.821,"Clgn",0,1,"Absent",0.821,0.821,"0","0","0",0
"769",12747,1.65,"Clk1",0,1,"Absent",1.008,1.008,"0","0","0",0
"770",12748,-0.641,"Clk2",0,1,"Absent",0.475,0.475,"0","0","0",0
"771",12750,-0.001,"Clk4",0,1,"Absent",0.003,0.003,"0","0","0",0
"772",12751,-1.345,"Tpp1",1,1,"Present",0.187,0.187,"0","HitbyNA","HitbyCSA",0.5
"773",12752,0.24,"Cln3",0,1,"Present",0.559,0.559,"0","0","0",0
"774",12753,0.022,"Clock",0,1,"Present",0.087,0.087,"0","0","0",0
"775",12757,-1.167,"Clta",0,1,"Present",0.055,0.055,"0","0","0",0.5
"776",12759,0.314,"Clu",0,1,"Absent",0.136,0.136,"0","0","0",0
"777",12762,0.504,"NA",0,0.5,"Absent",NA,0.055,"0","0","0",0
"778",12763,-0.468,"Cmah",0,0,"Present",0.004,0.004,"0","0","0",0
"779",12764,-0.342,"Cmas",0,1,"Present",0.005,0.005,"0","0","0",0
"780",12765,-0.091,"Cxcr2",0,0,"Present",0.133,0.133,"0","0","0",0
"781",12766,1.493,"Cxcr3",0,1,"Present",0.459,0.459,"0","0","0",0
"782",12767,1.221,"Cxcr4",0,1,"Present",0.447,0.447,"0","0","0",0
"783",12768,0.492,"Ccr1",0,0,"Present",0.199,0.199,"0","0","0",0
"784",12769,-0.836,"Ccr9",0,0,"Present",0,0,"0","0","0",0
"785",12770,0.085,"Ccr1l1",0,0,"Present",0.075,0.075,"0","0","0",0
"786",12771,0.23,"Ccr3",0,0,"Present",0.165,0.165,"0","0","0",0
"787",12772,-1.678,"Ccr2",5,0,"Present",0.092,0.092,"HitbyZS","HitbyNA","HitbyCSA",0.5
"788",12773,0.846,"Ccr4",0,0,"Present",0.601,0.601,"0","0","0",0
"789",12774,-0.064,"Ccr5",0,0,"Present",0.209,0.209,"0","0","0",0
"790",12775,-0.426,"Ccr7",0,0,"Present",0.949,0.949,"0","0","0",0
"791",12776,0.094,"Ccr8",0,0,"Present",0.079,0.079,"0","0","0",0
"792",12777,1.254,"Ccr10",0,0,"Present",0.294,0.294,"0","0","0",0
"793",12778,0.408,"Ackr3",0,0,"Present",0.618,0.618,"0","0","0",0
"794",12780,0.881,"Abcc2",0,0,"Present",0.18,0.18,"0","0","0",0
"795",12785,-0.419,"Cnbp",0,1,"Absent",0.376,0.376,"0","0","0",0
"796",12788,0.891,"Cnga1",0,1,"Present",0.103,0.103,"0","0","0",0
"797",12789,0.606,"Cnga2",0,0,"Absent",0.759,0.759,"0","0","0",0
"798",12790,-1.184,"Cnga3",0,0,"Present",0.063,0.063,"0","0","0",0.5
"799",12793,-1.166,"Cnih1",0,1,"Absent",0.013,0.013,"0","0","0",0
"800",12794,0.076,"Cnih2",0,1,"Absent",0.183,0.183,"0","0","0",0
"801",12795,-0.63,"Plk3",0,1,"Absent",0.291,0.291,"0","0","0",0
"802",12796,-1.204,"Camp",0,0,"Present",0.029,0.029,"0","0","0",0
"803",12797,-0.116,"Cnn1",0,0,"Absent",0.028,0.028,"0","0","0",0
"804",12798,0.54,"Cnn2",0,1,"Absent",0.562,0.562,"0","0","0",0
"805",12799,-0.404,"Cnp",0,1,"Absent",0.405,0.405,"0","0","0",0
"806",12801,-2.038,"Cnr1",5,1,"Present",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"807",12802,-1.036,"Cnr2",0,1,"Present",0.013,0.013,"0","0","0",0
"808",12803,-1.772,"Cntf",0,1,"Present",0.017,0.017,"HitbyZS","HitbyNA","0",0.5
"809",12804,0.914,"Cntfr",0,0,"Present",0.112,0.112,"0","0","0",0
"810",12805,0.702,"Cntn1",0,0,"Present",0.076,0.076,"0","0","0",0
"811",12807,1.059,"Hps3",0,1,"Absent",0.682,0.682,"0","0","0",0
"812",12808,-0.887,"Cobl",0,1,"Absent",0.279,0.279,"0","0","0",0
"813",12810,0.003,"Coch",0,1,"Absent",0.059,0.059,"0","0","0",0
"814",12812,0.012,"Coil",0,1,"Absent",0.052,0.052,"0","0","0",0
"815",12813,0.74,"Col10a1",0,0,"Absent",0.185,0.185,"0","0","0",0
"816",12814,1.291,"Col11a1",0,1,"Present",0.316,0.316,"0","0","0",0
"817",12815,0.17,"Col11a2",0,1,"Present",0.302,0.302,"0","0","0",0
"818",12816,0.308,"Col12a1",0,0,"Present",0.118,0.118,"0","0","0",0
"819",12817,0.256,"Col13a1",0,0,"Absent",0.05,0.05,"0","0","0",0
"820",12818,0.32,"Col14a1",0,0,"Present",0.046,0.046,"0","0","0",0
"821",12819,-1.044,"Col15a1",0,1,"Present",0.284,0.284,"0","0","0",0.5
"822",12821,-0.448,"Col17a1",0,1,"Present",0.038,0.038,"0","0","0",0
"823",12822,0.46,"Col18a1",0,1,"Present",0.152,0.152,"0","0","0",0
"824",12823,0.104,"Col19a1",0,0,"Absent",0.334,0.334,"0","0","0",0
"825",12824,0.716,"Col2a1",0,1,"Present",0.109,0.109,"0","0","0",0
"826",12825,0.396,"Col3a1",0,0,"Present",0.084,0.084,"0","0","0",0
"827",12826,1.024,"Col4a1",0,0,"Present",0.292,0.292,"0","0","0",0
"828",12827,0.223,"Col4a2",0,0,"Present",0.144,0.144,"0","0","0",0
"829",12828,0.886,"Col4a3",0,0,"Absent",0.43,0.43,"0","0","0",0
"830",12829,-1.543,"Col4a4",0,0,"Present",0.585,0.585,"0","0","0",0.5
"831",12830,0.012,"Col4a5",0,1,"Present",0.05,0.05,"0","0","0",0
"832",12831,-0.385,"Col5a1",0,0,"Present",0.352,0.352,"0","0","0",0
"833",12832,-0.984,"Col5a2",0,0,"Present",0.018,0.018,"0","0","0",0
"834",12833,0.062,"Col6a1",0,0,"Present",0.369,0.369,"0","0","0",0
"835",12834,-0.468,"Col6a2",0,0,"Present",NA,0.055,"0","0","0",0
"836",12836,0.933,"Col7a1",0,1,"Absent",0.428,0.428,"0","0","0",0
"837",12837,-1.348,"Col8a1",0,0,"Absent",0.086,0.086,"0","0","0",0.5
"838",12839,0.438,"Col9a1",0,1,"Present",0.177,0.177,"0","0","0",0
"839",12840,1.88,"Col9a2",0,0,"Present",0.358,0.358,"0","0","0",0
"840",12841,0.79,"Col9a3",0,0,"Present",0.727,0.727,"0","0","0",0
"841",12842,-0.717,"Col1a1",0,0,"Present",0.334,0.334,"0","0","0",0
"842",12843,-0.688,"Col1a2",0,1,"Present",0.041,0.041,"0","0","0",0
"843",12845,2.212,"Comp",0,1,"Present",0.405,0.405,"0","0","0",0
"844",12846,0.102,"Comt",0,1,"Present",0.015,0.015,"0","0","0",0
"845",12847,1.396,"Copa",0,1,"Absent",0.433,0.433,"0","0","0",0
"846",12848,1.339,"Cops2",0,1,"Absent",0.387,0.387,"0","0","0",0
"847",12850,0.989,"Coq7",0,1,"Present",0.489,0.489,"0","0","0",0
"848",12854,0.042,"Cort",0,1,"Absent",0.008,0.008,"0","0","0",0
"849",12857,1.194,"Cox4i1",0,1,"Present",0.675,0.675,"0","0","0",0
"850",12858,0.683,"Cox5a",0,1,"Present",0.193,0.193,"0","0","0",0
"851",12859,0.686,"Cox5b",0,1,"Present",0.14,0.14,"0","0","0",0
"852",12861,0.283,"Cox6a1",0,1,"Present",0.947,0.947,"0","0","0",0
"853",12862,-0.681,"Cox6a2",0,1,"Present",0.291,0.291,"0","0","0",0
"854",12864,0.324,"Cox6c",0,1,"Present",0.436,0.436,"0","0","0",0
"855",12865,-0.728,"Cox7a1",0,1,"Present",0.258,0.258,"0","0","0",0
"856",12866,0.52,"Cox7a2",0,1,"Present",0.621,0.621,"0","0","0",0
"857",12867,0.157,"Cox7c",0,1,"Present",0.335,0.335,"0","0","0",0
"858",12868,0.229,"Cox8a",0,1,"Present",0.097,0.097,"0","0","0",0
"859",12869,-0.324,"Cox8b",0,0,"Present",0.669,0.669,"0","0","0",0
"860",12870,-0.679,"Cp",0,1,"Present",0.018,0.018,"0","0","0",0
"861",12873,0.14,"Cpa3",0,1,"Present",0.075,0.075,"0","0","0",0
"862",12874,0.14,"Cpd",0,1,"Absent",0.205,0.205,"0","0","0",0
"863",12876,-0.115,"Cpe",0,1,"Present",0.599,0.599,"0","0","0",0
"864",12877,-0.075,"Cpeb1",0,1,"Present",0.644,0.644,"0","0","0",0
"865",12879,0.342,"Cys1",0,0,"Absent",0.673,0.673,"0","0","0",0
"866",12889,-1.389,"Cplx1",0,0,"Absent",0.378,0.378,"0","0","0",0.5
"867",12890,-1.555,"Cplx2",0,0,"Absent",0.068,0.068,"0","0","0",0.5
"868",12891,-0.22,"Cpne6",0,0,"Absent",0.061,0.061,"0","0","0",0
"869",12892,-0.202,"Cpox",0,1,"Present",0.002,0.002,"0","0","0",0
"870",12894,-1.094,"Cpt1a",0,0,"Present",0.085,0.085,"0","0","0",0.5
"871",12895,-2.465,"Cpt1b",0,1,"Present",0.075,0.075,"HitbyZS","HitbyNA","HitbyCSA",1
"872",12896,1.054,"Cpt2",0,1,"Present",0.296,0.296,"0","0","0",0
"873",12902,0.344,"Cr2",0,0,"Present",0.123,0.123,"0","0","0",0
"874",12903,-0.282,"Crabp1",0,0,"Absent",0.241,0.241,"0","0","0",0
"875",12904,1.403,"Crabp2",0,1,"Absent",0.436,0.436,"0","0","0",0
"876",12905,0.053,"Cradd",0,1,"Absent",0.035,0.035,"0","0","0",0
"877",12908,0.74,"Crat",0,1,"Present",0.646,0.646,"0","0","0",0
"878",12909,0.204,"Crcp",0,1,"Absent",0.205,0.205,"0","0","0",0
"879",12912,-0.2235,"Creb1 ,Creb1",0,1,"Present",0.02,0.02,"0","0","0",0
"880",12913,0.194,"Creb3",0,1,"Present",0.101,0.101,"0","0","0",0
"881",12914,-1.097,"Crebbp",7,1,"Present",0.015,0.015,"0","HitbyNA","0",0
"882",12915,0.57,"Atf6b",0,1,"Present",0.213,0.213,"0","0","0",0
"883",12916,-0.49,"Crem",0,1,"Absent",0.336,0.336,"0","0","0",0
"884",12918,0.748,"Crh",0,0,"Present",0.207,0.207,"0","0","0",0
"885",12919,0.792,"Crhbp",0,0,"Absent",0.177,0.177,"0","0","0",0
"886",12921,-0.672,"Crhr1",0,0,"Present",0.057,0.057,"0","0","0",0
"887",12922,0.184,"Crhr2",0,1,"Present",0.006,0.006,"0","0","0",0
"888",12925,0.985,"Crip1",0,0.5,"Absent",0.225,0.225,"0","0","0",0
"889",12927,0.483,"Bcar1",0,0,"Present",0.106,0.106,"0","0","0",0
"890",12928,-0.552,"Crk",0,1,"Present",0,0,"0","0","0",0
"891",12929,0.283,"Crkl",0,1,"Present",0.283,0.283,"0","0","0",0
"892",12931,0.724,"Crlf1",0,0,"Absent",0.256,0.256,"0","0","0",0
"893",12933,0.455,"Crmp1",0,0,"Absent",0.729,0.729,"0","0","0",0
"894",12934,-0.037,"Dpysl2",0,1,"Present",0.428,0.428,"0","0","0",0
"895",12936,0.246,"Pcdha4",0,0,"Absent",0.868,0.868,"0","0","0",0
"896",12937,1.538,"Pcdha6",0,0,"Absent",0.674,0.674,"0","0","0",0
"897",12939,-0.438,"Pcdha7",0,0,"Absent",0.27,0.27,"0","0","0",0
"898",12941,1.672,"Pcdha5",0,0,"Absent",0.338,0.338,"0","0","0",0
"899",12942,0.002,"Pcdha11",0,1,"Absent",0.181,0.181,"0","0","0",0
"900",12943,0.279,"Pcdha10",0,0,"Absent",0.194,0.194,"0","0","0",0
"901",12944,-0.332,"Crp",0,0,"Absent",0.298,0.298,"0","0","0",0
"902",12945,1.292,"Dmbt1",0,0,"Present",0.47,0.47,"0","0","0",0
"903",12946,-0.421,"Cr1l",0,1,"Present",0.031,0.031,"0","0","0",0
"904",12950,0.506,"Hapln1",0,0,"Absent",0.09,0.09,"0","0","0",0
"905",12951,0.564,"Crx",0,0,"Absent",0.446,0.446,"0","0","0",0
"906",12952,0.321,"Cry1",0,0,"Present",0.025,0.025,"0","0","0",0
"907",12953,-1.115,"Cry2",0,1,"Present",0.401,0.401,"0","0","0",0.5
"908",12954,-1.343,"Cryaa",1,0,"Present",0.058,0.058,"0","HitbyNA","HitbyCSA",0.5
"909",12955,-1.377,"Cryab",1,1,"Present",0.195,0.195,"0","HitbyNA","HitbyCSA",0.5
"910",12957,-1.88,"Cryba1",0,0,"Absent",0,0,"HitbyZS","HitbyNA","0",0
"911",12958,-1.28,"Cryba2",0,0,"Absent",0.055,0.055,"0","0","0",0.5
"912",12959,-1.103,"Cryba4",0,1,"Absent",0.716,0.716,"0","0","0",0.5
"913",12960,-0.064,"Crybb1",0,0,"Absent",0.1,0.1,"0","0","0",0
"914",12961,-1.195,"Crybb2",0,0,"Absent",0.001,0.001,"0","0","0",0
"915",12962,0.737,"Crybb3",0,1,"Absent",0.515,0.515,"0","0","0",0
"916",12964,0.158,"Cryga",0,0,"Absent",0.286,0.286,"0","0","0",0
"917",12965,0.694,"Crygb",0,0,"Absent",0.763,0.763,"0","0","0",0
"918",12966,-0.272,"Crygc",0,0,"Absent",0.002,0.002,"0","0","0",0
"919",12967,-0.554,"Crygd",0,0,"Absent",0.024,0.024,"0","0","0",0
"920",12968,-0.238,"Cryge",0,0,"Absent",0.016,0.016,"0","0","0",0
"921",12969,-0.889,"Crygf",0,0,"Absent",0.016,0.016,"0","0","0",0
"922",12970,0.673,"Crygs",0,0,"Absent",0.412,0.412,"0","0","0",0
"923",12971,0.162,"Crym",0,0,"Absent",0.222,0.222,"0","0","0",0
"924",12972,-0.888,"Cryz",0,1,"Absent",0.596,0.596,"0","0","0",0
"925",12974,-0.107,"Cs",0,1,"Present",0.167,0.167,"0","0","0",0
"926",12977,-1.991,"Csf1",20,1,"Present",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",1
"927",12978,0.106,"Csf1r",0,1,"Present",0.127,0.127,"0","0","0",0
"928",12981,0.554,"Csf2",0,1,"Present",0.513,0.513,"0","0","0",0
"929",12982,-1.535,"Csf2ra",0,1,"Present",0.125,0.125,"0","0","0",0.5
"930",12983,-0.188,"Csf2rb",0,1,"Present",0.014,0.014,"0","0","0",0
"931",12984,-0.402,"Csf2rb2",0,1,"Present",0.006,0.006,"0","0","0",0
"932",12985,-0.985,"Csf3",0,1,"Present",0.305,0.305,"0","0","0",0
"933",12986,-0.792,"Csf3r",0,1,"Present",0.056,0.056,"0","0","0",0
"934",12988,0.304,"Csk",0,1,"Present",0.463,0.463,"0","0","0",0
"935",12990,1.818,"Csn1s1",0,0,"Absent",0.156,0.156,"0","0","0",0
"936",12991,-0.297,"Csn2",0,0,"Absent",0.285,0.285,"0","0","0",0
"937",12992,0.042,"Csn1s2b",0,0,"Absent",0.083,0.083,"0","0","0",0
"938",12993,-2.875,"Csn1s2a",0,0,"Absent",0.061,0.061,"HitbyZS","HitbyNA","HitbyCSA",0.5
"939",12994,0.464,"Csn3",0,0,"Absent",0.181,0.181,"0","0","0",0
"940",12995,0.637,"Csnk2a1",0,1,"Present",0.906,0.906,"0","0","0",0
"941",13000,-1.132,"Csnk2a2",0,1,"Present",0.402,0.402,"0","0","0",0.5
"942",13001,-0.161,"Csnk2b",0,1,"Present",0.003,0.003,"0","0","0",0
"943",13002,1.496,"Dnajc5",0,1,"Present",0.452,0.452,"0","0","0",0
"944",13003,-0.644,"Vcan",0,0,"Present",0.006,0.006,"0","0","0",0
"945",13004,-1.19,"Ncan",0,0,"Absent",0.089,0.089,"0","0","0",0.5
"946",13006,-1.16,"Smc3",0,1,"Present",0.089,0.089,"0","0","0",0.5
"947",13007,0.135,"Csrp1",0,1,"Absent",0.027,0.027,"0","0","0",0
"948",13008,-0.47,"Csrp2",0,1,"Absent",0.034,0.034,"0","0","0",0
"949",13009,-0.798,"Csrp3",0,0,"Absent",0.027,0.027,"0","0","0",0
"950",13010,-0.536,"Cst3",0,1,"Present",0.036,0.036,"0","0","0",0
"951",13011,-1.655,"Cst7",0,1,"Absent",0.233,0.233,"HitbyZS","HitbyNA","HitbyCSA",1
"952",13012,-0.072,"Cst8",0,0,"Absent",0.002,0.002,"0","0","0",0
"953",13013,0.857,"Cst9",0,0,"Absent",0.155,0.155,"0","0","0",0
"954",13014,-1.95,"Cstb",0,1,"Absent",0.081,0.081,"HitbyZS","HitbyNA","HitbyCSA",1
"955",13016,-0.922,"Ctbp1",0,0,"Present",0.006,0.006,"0","0","0",0
"956",13017,-0.38,"Ctbp2",0,1,"Present",0.148,0.148,"0","0","0",0
"957",13018,-0.922,"Ctcf",0,1,"Absent",0.005,0.005,"0","0","0",0
"958",13019,-2.034,"Ctf1",0,0,"Present",0.055,0.055,"HitbyZS","HitbyNA","HitbyCSA",0.5
"959",13024,0.274,"Ctla2a",0,0,"Absent",0.041,0.041,"0","0","0",0
"960",13026,-0.781,"Pcyt1a",0,1,"Present",0.284,0.284,"0","0","0",0
"961",13030,-0.505,"Ctsb",0,1,"Present",0.053,0.053,"0","0","0",0
"962",13032,1.792,"Ctsc",0,1,"Present",0.678,0.678,"0","0","0",0
"963",13033,-0.372,"Ctsd",0,1,"Present",0.144,0.144,"0","0","0",0
"964",13034,1.061,"Ctse",0,1,"Present",0.566,0.566,"0","0","0",0
"965",13035,0.782,"Ctsg",0,0,"Present",0.12,0.12,"0","0","0",0
"966",13036,0.414,"Ctsh",0,0,"Present",0.682,0.682,"0","0","0",0
"967",13038,-0.832,"Ctsk",0,1,"Present",0.079,0.079,"0","0","0",0
"968",13039,0.972,"Ctsl",0,1,"Present",0.446,0.446,"0","0","0",0
"969",13040,0.586,"Ctss",0,1,"Present",0.258,0.258,"0","0","0",0
"970",13041,-0.214,"Ctsw",0,0,"Present",0.083,0.083,"0","0","0",0
"971",13043,0.196,"Cttn",0,1,"Present",0.585,0.585,"0","0","0",0
"972",13046,-0.426,"Celf1",0,1,"Absent",0.257,0.257,"0","0","0",0
"973",13047,0.576,"Cux1",0,1,"Absent",0.916,0.916,"0","0","0",0
"974",13048,-1.265,"Cux2",0,1,"Absent",0.027,0.027,"0","0","0",0
"975",13051,-0.674,"Cx3cr1",0,1,"Present",0.118,0.118,"0","0","0",0
"976",13052,1.268,"Cxadr",0,0,"Present",0.734,0.734,"0","0","0",0
"977",13056,0.582,"Cyb561",0,1,"Absent",0.502,0.502,"0","0","0",0
"978",13057,0.003,"Cyba",0,1,"Present",0.006,0.006,"0","0","0",0
"979",13058,-0.254,"Cybb",0,1,"Present",0.503,0.503,"0","0","0",0
"980",13063,1.228,"Cycs",0,1,"Present",0.376,0.376,"0","0","0",0
"981",13067,2.633,"Cyct",0,0,"Present",0.872,0.872,"0","0","0",0
"982",13070,1.086,"Cyp11a1",0,1,"Present",0.181,0.181,"0","0","0",0
"983",13072,-0.137,"Cyp11b2",0,1,"Present",0.089,0.089,"0","0","0",0
"984",13074,1.002,"Cyp17a1",0,0,"Present",0.177,0.177,"0","0","0",0
"985",13075,1.294,"Cyp19a1",0,0,"Present",0.676,0.676,"0","0","0",0
"986",13076,1.324,"Cyp1a1",0,0,"Present",0.261,0.261,"0","0","0",0
"987",13077,-0.64,"Cyp1a2",0,0,"Present",0,0,"0","0","0",0
"988",13078,0.464,"Cyp1b1",0,0,"Present",0.035,0.035,"0","0","0",0
"989",13079,0.206,"Cyp21a1",0,0,"Present",0.19,0.19,"0","0","0",0
"990",13081,0.694,"Cyp24a1",0,1,"Absent",0.725,0.725,"0","0","0",0
"991",13082,0.065,"Cyp26a1",0,1,"Present",0.003,0.003,"0","0","0",0
"992",13085,0.354,"Cyp2a12",0,0,"Present",0.246,0.246,"0","0","0",0
"993",13086,-0.802,"Cyp2a4",0,0,"Present",0.119,0.119,"0","0","0",0
"994",13087,-0.448,"Cyp2a5",0,1,"Present",0.429,0.429,"0","0","0",0
"995",13088,1.012,"Cyp2b10",0,0,"Present",0.31,0.31,"0","0","0",0
"996",13089,-0.188,"Cyp2b13",0,0,"Present",0.035,0.035,"0","0","0",0
"997",13090,0.376,"Cyp2b19",0,1,"Present",0.102,0.102,"0","0","0",0
"998",13094,-1.113,"Cyp2b9",0,0,"Present",0.287,0.287,"0","0","0",0.5
"999",13095,1.766,"Cyp2c29",0,0,"Present",0.227,0.227,"0","0","0",0
"1000",13096,-1.236,"Cyp2c37",0,0,"Present",0.696,0.696,"0","0","0",0.5
"1001",13097,-0.645,"Cyp2c38",0,0,"Present",0.023,0.023,"0","0","0",0
"1002",13098,-0.009,"Cyp2c39",0,0,"Present",0.276,0.276,"0","0","0",0
