"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"3863",20250,-0.359,"Scd2",0,1,"Present",0.011,0.011,"0","0","0",0
"3864",20254,-0.214,"Scg2",0,0,"Absent",0,0,"0","0","0",0
"3865",20255,-1.003,"Scg3",0,0,"Absent",0.017,0.017,"0","0","0",0
"3866",20256,0.096,"Clec11a",0,1,"Absent",0.155,0.155,"0","0","0",0
"3867",20257,0.107,"Stmn2",0,0,"Absent",0.001,0.001,"0","0","0",0
"3868",20259,-0.68,"Scin",0,1,"Present",0.001,0.001,"0","0","0",0
"3869",20262,-0.875,"Stmn3",0,0,"Absent",0,0,"0","0","0",0
"3870",20264,0.021,"Scn10a",0,1,"Absent",0.08,0.08,"0","0","0",0
"3871",20265,-0.012,"Scn1a",0,0,"Absent",NA,0.055,"0","0","0",0
"3872",20266,0.991,"Scn1b",0,0,"Absent",0.078,0.078,"0","0","0",0
"3873",20269,0.074,"Scn3a",0,1,"Absent",0.082,0.082,"0","0","0",0
"3874",20271,1.101,"Scn5a",0,0,"Absent",0.06,0.06,"0","0","0",0
"3875",20272,0.318,"Scn7a",0,0,"Absent",0.006,0.006,"0","0","0",0
"3876",20273,-1.315,"Scn8a",0,1,"Absent",0.075,0.075,"HitbyZS","HitbyNA","HitbyCSA",1
"3877",20274,0.09,"Scn9a",0,0,"Absent",NA,0.055,"0","0","0",0
"3878",20276,-0.14,"Scnn1a",0,0,"Present",0.028,0.028,"0","0","0",0
