"","EntrezID","Zscore","GeneSymbol","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1"
"1","1",-0.543,"A1BG",0,1,"Absent",0.676,0.676,"0","0","0",0
"2","10",0.033,"NAT2",0,1,"Present",0.348,0.348,"0","0","0",0
"3","100",-0.792,"ADA",0,1,"Present",0.024,0.024,"0","0","0",0
"4","1000",0.216,"CDH2",0,1,"Present",0.167,0.167,"0","0","0",0
"5","10000",-0.412,"AKT3",0,1,"Present",0.065,0.065,"0","0","0",0
"6","10001",-0.23,"MED6",0,1,"Absent",0.091,0.091,"0","0","0",0
"7","10002",0.304,"NR2E3",0,0,"Absent",0.457,0.457,"0","0","0",0
"8","10003",-1.691,"NAALAD2",0,1,"Absent",0.318,0.318,"HitbyZS","HitbyNA","HitbyCSA",1
"9","100037417",0.773,"DDTL",0,1,"Absent",0.825,0.825,"0","0","0",0
"10","100038246",0.376,"TLX1NB",0,1,"Absent",NA,0.055,"0","0","0",0
"11","10004",0.146,"NAALADL1",0,1,"Absent",0.264,0.264,"0","0","0",0
"12","10005",-0.156,"ACOT8",0,1,"Present",0.476,0.476,"0","0","0",0
"13","10006",-2.161,"ABI1",5,1,"Absent",0.555,0.555,"HitbyZS","HitbyNA","HitbyCSA",1
"14","10007",-0.985,"GNPDA1",0,1,"Present",0.439,0.439,"0","0","0",0
"15","10008",0.308,"KCNE3",0,1,"Present",0.384,0.384,"0","0","0",0
"16","10009",0.867,"ZBTB33",0,1,"Absent",0.633,0.633,"0","0","0",0
"17","1001",-0.515,"CDH3",0,0,"Present",0.638,0.638,"0","0","0",0
"18","10010",0.653,"TANK",0,1,"Present",0.248,0.248,"0","0","0",0
"19","10011",0.827,"SRA1",0,1,"Absent",0.247,0.247,"0","0","0",0
"20","10013",1.431,"HDAC6",0,1,"Absent",0.879,0.879,"0","0","0",0
"21","10014",0.122,"HDAC5",0,1,"Absent",0.867,0.867,"0","0","0",0
"22","10015",0.549,"PDCD6IP",0,1,"Present",0.314,0.314,"0","0","0",0
"23","10016",1.847,"PDCD6",0,1,"Absent",1.051,1.051,"0","0","0",0
"24","10017",0.448,"BCL2L10",0,1,"Absent",0.256,0.256,"0","0","0",0
"25","10018",-0.104,"BCL2L11",0,1,"Absent",0.344,0.344,"0","0","0",0
"26","10019",0.085,"SH2B3",0,1,"Present",0.021,0.021,"0","0","0",0
"27","1002",-0.03,"CDH4",0,0,"Present",0.363,0.363,"0","0","0",0
"28","10020",0.159,"GNE",0,1,"Present",0.298,0.298,"0","0","0",0
"29","10021",0.534,"HCN4",0,1,"Absent",0.26,0.26,"0","0","0",0
"30","10022",-0.243,"INSL5",0,1,"Absent",0.933,0.933,"0","0","0",0
"31","10023",-0.489,"FRAT1",0,1,"Present",0.65,0.65,"0","0","0",0
"32","10024",0.939,"TROAP",0,1,"Absent",0.539,0.539,"0","0","0",0
"33","10025",-0.474,"MED16",0,1,"Absent",0.394,0.394,"0","0","0",0
"34","10026",-0.845,"PIGK",0,1,"Present",0.019,0.019,"0","0","0",0
"35","1003",-1.293,"CDH5",2,0,"Present",0.262,0.262,"0","HitbyNA","HitbyCSA",0.5
"36","10036",0.978,"CHAF1A",0,1,"Absent",0.357,0.357,"0","0","0",0
"37","10038",0.878,"PARP2",0,1,"Present",0.714,0.714,"0","0","0",0
"38","10039",-0.624,"PARP3",0,1,"Present",0.358,0.358,"0","0","0",0
"39","1004",-0.413,"CDH6",0,1,"Absent",0.335,0.335,"0","0","0",0
"40","10040",1.136,"TOM1L1",0,1,"Absent",0.746,0.746,"0","0","0",0
"41","10042",-0.218,"HMGXB4",0,1,"Absent",0.108,0.108,"0","0","0",0
"42","10043",1.255,"TOM1",0,1,"Absent",0.225,0.225,"0","0","0",0
"43","10044",0.654,"SH2D3C",0,1,"Absent",0.998,0.998,"0","0","0",0
"44","10045",0.798,"SH2D3A",0,0,"Absent",0.978,0.978,"0","0","0",0
"45","10046",0.339,"MAMLD1",0,1,"Absent",0.002,0.002,"0","0","0",0
"46","10047",0.297,"CST8",0,1,"Absent",0.232,0.232,"0","0","0",0
"47","10048",-1.418,"RANBP9",4,1,"Absent",0.214,0.214,"0","HitbyNA","HitbyCSA",0.5
"48","10049",-1.505,"DNAJB6",0,1,"Absent",0.114,0.114,"0","0","0",0.5
"49","1005",0.778,"CDH7",0,1,"Absent",0.735,0.735,"0","0","0",0
"50","10050",-0.784,"SLC17A4",0,0,"Absent",0.767,0.767,"0","0","0",0
"51","10051",0.546,"SMC4",0,1,"Absent",0.825,0.825,"0","0","0",0
"52","10052",-0.224,"GJC1",0,1,"Absent",0.364,0.364,"0","0","0",0
"53","10053",0.888,"AP1M2",0,0,"Present",0.259,0.259,"0","0","0",0
"54","10054",0.616,"UBA2",0,1,"Present",0.18,0.18,"0","0","0",0
"55","10055",1.479,"SAE1",0,1,"Present",0.596,0.596,"0","0","0",0
"56","10056",1.56,"FARSB",0,1,"Present",0.573,0.573,"0","0","0",0
"57","10057",1.197,"ABCC5",0,1,"Present",0.861,0.861,"0","0","0",0
"58","10058",-0.897,"ABCB6",0,1,"Present",0.153,0.153,"0","0","0",0
"59","10059",-2.699,"DNM1L",5,1,"Present",0.097,0.097,"HitbyZS","HitbyNA","HitbyCSA",1
"60","1006",0.147,"CDH8",0,0,"Absent",0.747,0.747,"0","0","0",0
"61","10060",-0.211,"ABCC9",0,1,"Present",0.047,0.047,"0","0","0",0
"62","10061",0.841,"ABCF2",0,1,"Absent",0.896,0.896,"0","0","0",0
"63","10062",-0.407,"NR1H3",0,1,"Present",0.553,0.553,"0","0","0",0
"64","10063",0.133,"COX17",0,1,"Present",0.21,0.21,"0","0","0",0
"65","10066",1.62,"SCAMP2",0,1,"Absent",0.599,0.599,"0","0","0",0
"66","10067",0.609,"SCAMP3",0,1,"Absent",0.505,0.505,"0","0","0",0
"67","10068",-1.065,"IL18BP",0,1,"Absent",0.389,0.389,"0","0","0",0.5
"68","10069",1.946,"RWDD2B",0,1,"Absent",0.806,0.806,"0","0","0",0
"69","1007",1.622,"CDH9",0,1,"Absent",1.026,1.026,"0","0","0",0
"70","10072",0.815,"DPP3",0,1,"Absent",0.994,0.994,"0","0","0",0
"71","10073",-0.544,"SNUPN",0,1,"Present",0.518,0.518,"0","0","0",0
"72","10075",0.004,"HUWE1",0,1,"Present",0.441,0.441,"0","0","0",0
"73","10076",-0.631,"PTPRU",0,1,"Absent",0.395,0.395,"0","0","0",0
"74","10077",0.523,"TSPAN32",0,1,"Absent",0.104,0.104,"0","0","0",0
"75","10078",0.085,"TSSC4",0,1,"Absent",0.797,0.797,"0","0","0",0
"76","10079",-0.033,"ATP9A",0,1,"Absent",0.378,0.378,"0","0","0",0
"77","1008",0.138,"CDH10",0,1,"Absent",0.415,0.415,"0","0","0",0
"78","10081",0.325,"PDCD7",0,1,"Absent",0.952,0.952,"0","0","0",0
"79","10082",-0.547,"GPC6",0,1,"Absent",0.753,0.753,"0","0","0",0
"80","10083",1.197,"USH1C",0,1,"Absent",0.631,0.631,"0","0","0",0
"81","10084",-0.011,"PQBP1",0,1,"Present",0.344,0.344,"0","0","0",0
"82","10085",1.277,"EDIL3",0,1,"Absent",0.697,0.697,"0","0","0",0
"83","10087",0.642,"COL4A3BP",0,1,"Absent",0.402,0.402,"0","0","0",0
"84","10089",0.78,"KCNK7",0,1,"Absent",0.854,0.854,"0","0","0",0
"85","1009",1.404,"CDH11",0,0,"Absent",0.372,0.372,"0","0","0",0
"86","10090",0.192,"UST",0,1,"Present",0.32,0.32,"0","0","0",0
"87","10092",1.477,"ARPC5",0,1,"Present",0.431,0.431,"0","0","0",0
"88","10093",0.599,"ARPC4",0,1,"Present",0.531,0.531,"0","0","0",0
"89","10094",-0.339,"ARPC3",0,1,"Present",0.004,0.004,"0","0","0",0
"90","10095",-1.299,"ARPC1B",1,1,"Present",0.077,0.077,"0","HitbyNA","HitbyCSA",0.5
"91","10096",0.054,"ACTR3",0,1,"Absent",0.077,0.077,"0","0","0",0
"92","10097",-2.686,"ACTR2",13,1,"Absent",0.076,0.076,"HitbyZS","HitbyNA","HitbyCSA",1
"93","10098",-1.072,"TSPAN5",0,1,"Absent",0.356,0.356,"0","0","0",0.5
"94","10099",1.127,"TSPAN3",0,1,"Absent",0.523,0.523,"0","0","0",0
"95","101",0.054,"ADAM8",0,1,"Absent",0.462,0.462,"0","0","0",0
"96","1010",0.527,"CDH12",0,1,"Absent",0.35,0.35,"0","0","0",0
"97","10100",0.82,"TSPAN2",0,1,"Absent",0.742,0.742,"0","0","0",0
"98","10101",-0.799,"NUBP2",0,1,"Absent",0.874,0.874,"0","0","0",0
"99","10102",0.053,"TSFM",0,1,"Absent",0.791,0.791,"0","0","0",0
"100","10103",-0.119,"TSPAN1",0,1,"Absent",0.813,0.813,"0","0","0",0
"101","10105",0.908,"PPIF",0,1,"Present",0.185,0.185,"0","0","0",0
"102","10106",1.697,"CTDSP2",0,1,"Absent",0.957,0.957,"0","0","0",0
"103","10107",-1.262,"TRIM10",0,1,"Absent",0.215,0.215,"0","0","0",0.5
"104","10109",0.028,"ARPC2",0,1,"Present",0.425,0.425,"0","0","0",0
"105","10110",-0.874,"SGK2",0,1,"Absent",0.115,0.115,"0","0","0",0
"106","10111",-0.467,"RAD50",0,1,"Present",0.02,0.02,"0","0","0",0
"107","10112",0.245,"KIF20A",0,1,"Absent",0.911,0.911,"0","0","0",0
"108","10113",-0.746,"PREB",0,1,"Present",0.097,0.097,"0","0","0",0
"109","10114",-0.739,"HIPK3",0,1,"Absent",0.476,0.476,"0","0","0",0
"110","10116",-0.501,"FEM1B",0,1,"Absent",0.383,0.383,"0","0","0",0
"111","10117",0.187,"ENAM",0,0,"Absent",0.2,0.2,"0","0","0",0
"112","1012",-0.927,"CDH13",0,1,"Absent",0.017,0.017,"0","0","0",0
"113","10120",0.015,"ACTR1B",0,1,"Absent",0.068,0.068,"0","0","0",0
"114","10121",1.121,"ACTR1A",0,1,"Absent",0.794,0.794,"0","0","0",0
"115","10123",-1.187,"ARL4C",0,1,"Absent",0.051,0.051,"0","0","0",0
"116","10124",-0.112,"ARL4A",0,1,"Absent",0.697,0.697,"0","0","0",0
"117","10125",2.423,"RASGRP1",0,1,"Present",0.565,0.565,"0","0","0",0
"118","10126",-0.078,"DNAL4",0,1,"Present",0.651,0.651,"0","0","0",0
"119","10127",-0.643,"ZNF263",0,1,"Absent",0.043,0.043,"0","0","0",0
"120","10128",0.254,"LRPPRC",0,1,"Absent",0.362,0.362,"0","0","0",0
"121","10129",-2.242,"FRY",0,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"122","1013",-0.417,"CDH15",0,1,"Present",0.563,0.563,"0","0","0",0
"123","10130",-0.729,"PDIA6",0,1,"Present",0.57,0.57,"0","0","0",0
"124","10131",-0.313,"TRAP1",0,1,"Absent",0.302,0.302,"0","0","0",0
"125","10133",-1.786,"OPTN",15,1,"Absent",0,0,"HitbyZS","HitbyNA","0",0.5
"126","10134",-1.331,"BCAP31",3,1,"Present",0.014,0.014,"0","HitbyNA","0",0
"127","10135",-2.424,"NAMPT",0,1,"Present",0.205,0.205,"HitbyZS","HitbyNA","HitbyCSA",1
"128","10136",-0.576,"CELA3A",0,1,"Present",0.162,0.162,"0","0","0",0
"129","10137",-0.012,"RBM12",0,1,"Absent",0.445,0.445,"0","0","0",0
"130","10138",0.337,"YAF2",0,1,"Absent",0.656,0.656,"0","0","0",0
"131","10139",-0.232,"ARFRP1",0,1,"Absent",0.29,0.29,"0","0","0",0
"132","1014",-1.02,"CDH16",0,1,"Absent",0.079,0.079,"0","0","0",0.5
"133","10140",-1.081,"TOB1",2,1,"Present",0.069,0.069,"0","HitbyNA","HitbyCSA",0.5
"134","10141",0.739,"C4orf6",0,0,"Absent",0.918,0.918,"0","0","0",0
"135","10142",-0.496,"AKAP9",0,1,"Absent",0.078,0.078,"0","0","0",0
"136","10143",-1.174,"CLEC3A",0,1,"Absent",0.077,0.077,"0","0","0",0.5
"137","10144",-0.148,"FAM13A",0,1,"Absent",0.316,0.316,"0","0","0",0
"138","10146",-0.264,"G3BP1",0,1,"Absent",0.019,0.019,"0","0","0",0
"139","10147",-0.033,"SUGP2",0,1,"Absent",0.348,0.348,"0","0","0",0
"140","10148",-1.369,"EBI3",0,1,"Absent",0.028,0.028,"0","0","0",0
"141","10149",-1.213,"GPR64",0,1,"Absent",0.153,0.153,"0","0","0",0.5
"142","1015",0.486,"CDH17",0,0,"Absent",0.912,0.912,"0","0","0",0
"143","10150",-1.269,"MBNL2",0,0,"Absent",0.078,0.078,"0","0","0",0.5
"144","10152",0.984,"ABI2",0,1,"Present",0.48,0.48,"0","0","0",0
"145","10154",1.982,"PLXNC1",0,1,"Present",0.637,0.637,"0","0","0",0
"146","10155",-0.19,"TRIM28",0,1,"Absent",0.608,0.608,"0","0","0",0
"147","10156",-2.541,"RASA4",2,1,"Absent",0.002,0.002,"HitbyZS","HitbyNA","0",0.5
"148","10157",-0.864,"AASS",0,1,"Present",0.464,0.464,"0","0","0",0
"149","10158",-0.324,"PDZK1IP1",0,1,"Absent",0.007,0.007,"0","0","0",0
"150","10159",-1.004,"ATP6AP2",0,1,"Absent",0.025,0.025,"0","0","0",0
"151","1016",-1.565,"CDH18",0,1,"Absent",0.039,0.039,"0","0","0",0
"152","10160",-0.456,"FARP1",0,1,"Absent",0.444,0.444,"0","0","0",0
"153","10161",-0.967,"LPAR6",0,1,"Present",0.417,0.417,"0","0","0",0
"154","10162",0.889,"LPCAT3",0,1,"Present",0.756,0.756,"0","0","0",0
"155","10163",1.725,"WASF2",0,1,"Present",0.966,0.966,"0","0","0",0
"156","10164",0.122,"CHST4",0,0,"Present",0.021,0.021,"0","0","0",0
"157","10165",0.651,"SLC25A13",0,1,"Absent",0.762,0.762,"0","0","0",0
"158","10166",-0.444,"SLC25A15",0,1,"Absent",0.651,0.651,"0","0","0",0
"159","10168",-0.461,"ZNF197",0,1,"Absent",0.077,0.077,"0","0","0",0
"160","10169",-0.754,"SERF2",0,1,"Absent",0.22,0.22,"0","0","0",0
"161","1017",0.674,"CDK2",0,1,"Present",0.364,0.364,"0","0","0",0
"162","10170",0.813,"DHRS9",0,1,"Present",0.574,0.574,"0","0","0",0
"163","10171",0.42,"RCL1",0,1,"Present",0.367,0.367,"0","0","0",0
"164","10172",-0.886,"ZNF256",0,1,"Absent",0.098,0.098,"0","0","0",0
"165","10174",-1.028,"SORBS3",1,1,"Absent",0.238,0.238,"0","HitbyNA","HitbyCSA",0.5
"166","10175",-1.024,"CNIH1",0,1,"Absent",0.191,0.191,"0","0","0",0.5
"167","10178",-0.249,"TENM1",0,1,"Absent",0.111,0.111,"0","0","0",0
"168","10179",-0.79,"RBM7",0,1,"Absent",0.384,0.384,"0","0","0",0
"169","1018",0.966,"CDK3",0,1,"Absent",0.836,0.836,"0","0","0",0
"170","10180",-0.367,"RBM6",0,1,"Absent",0.2,0.2,"0","0","0",0
"171","10181",-0.414,"RBM5",0,1,"Absent",0.548,0.548,"0","0","0",0
"172","10184",0.019,"LHFPL2",0,1,"Absent",0.701,0.701,"0","0","0",0
"173","10186",-1.351,"LHFP",0,1,"Absent",0,0,"0","0","0",0
"174","10188",1.606,"TNK2",0,1,"Absent",0.46,0.46,"0","0","0",0
"175","10189",1.209,"ALYREF",0,1,"Present",0.872,0.872,"0","0","0",0
"176","1019",0.239,"CDK4",0,1,"Present",0.28,0.28,"0","0","0",0
"177","10190",0.012,"TXNDC9",0,1,"Absent",0.268,0.268,"0","0","0",0
"178","10193",0.792,"RNF41",0,1,"Present",0.452,0.452,"0","0","0",0
"179","10194",0.588,"TSHZ1",0,1,"Absent",0.643,0.643,"0","0","0",0
"180","10195",1.067,"ALG3",0,1,"Present",0.384,0.384,"0","0","0",0
"181","10196",0.919,"PRMT3",0,1,"Absent",0.856,0.856,"0","0","0",0
"182","10197",-0.769,"PSME3",0,1,"Present",0.009,0.009,"0","0","0",0
"183","10198",0.245,"MPHOSPH9",0,1,"Absent",0.168,0.168,"0","0","0",0
"184","10199",-0.173,"MPHOSPH10",0,1,"Present",0.234,0.234,"0","0","0",0
"185","102",0.823,"ADAM10",0,1,"Present",0.233,0.233,"0","0","0",0
"186","1020",-0.232,"CDK5",0,1,"Present",0.002,0.002,"0","0","0",0
"187","10200",0.596,"MPHOSPH6",0,1,"Present",0.643,0.643,"0","0","0",0
"188","10201",-0.266,"NME6",0,1,"Present",0.318,0.318,"0","0","0",0
"189","10202",0.192,"DHRS2",0,1,"Absent",0.534,0.534,"0","0","0",0
"190","10203",1.617,"CALCRL",0,1,"Present",0.97,0.97,"0","0","0",0
"191","10204",0.895,"NUTF2",0,1,"Absent",0.984,0.984,"0","0","0",0
"192","10205",0.921,"MPZL2",0,1,"Absent",0.512,0.512,"0","0","0",0
"193","10206",0.114,"TRIM13",0,1,"Absent",0.283,0.283,"0","0","0",0
"194","10207",-0.703,"INADL",0,0,"Present",0.061,0.061,"0","0","0",0
"195","10208",-2.031,"USPL1",7,1,"Absent",0.729,0.729,"HitbyZS","HitbyNA","HitbyCSA",1
"196","10209",-2.083,"EIF1",0,1,"Present",0.455,0.455,"HitbyZS","HitbyNA","HitbyCSA",1
"197","1021",0.021,"CDK6",0,1,"Present",0.211,0.211,"0","0","0",0
"198","10210",-0.253,"TOPORS",0,1,"Absent",0.307,0.307,"0","0","0",0
"199","10211",-0.218,"FLOT1",0,1,"Present",0.388,0.388,"0","0","0",0
"200","10212",-2.655,"DDX39A",0,1,"Absent",0.115,0.115,"HitbyZS","HitbyNA","HitbyCSA",1
"201","10213",0.314,"PSMD14",0,1,"Present",0.455,0.455,"0","0","0",0
"202","10214",0.29,"SSX3",0,1,"Absent",0.805,0.805,"0","0","0",0
"203","10215",-1.637,"OLIG2",1,1,"Absent",0.105,0.105,"HitbyZS","HitbyNA","HitbyCSA",1
"204","10216",0.538,"PRG4",0,1,"Absent",0.538,0.538,"0","0","0",0
"205","10217",2.079,"CTDSPL",0,1,"Absent",0.27,0.27,"0","0","0",0
"206","10218",0.641,"ANGPTL7",0,0,"Absent",0.144,0.144,"0","0","0",0
"207","10219",-2.166,"KLRG1",0,1,"Absent",0.299,0.299,"HitbyZS","HitbyNA","HitbyCSA",1
"208","1022",0.487,"CDK7",0,1,"Present",0.204,0.204,"0","0","0",0
"209","10220",1.162,"GDF11",0,1,"Absent",0.297,0.297,"0","0","0",0
"210","10221",-0.427,"TRIB1",0,1,"Absent",0.012,0.012,"0","0","0",0
"211","10223",-0.908,"GPA33",0,1,"Absent",0.172,0.172,"0","0","0",0
"212","10224",-1.259,"ZNF443",1,1,"Absent",0.426,0.426,"0","HitbyNA","HitbyCSA",0.5
"213","10225",1.059,"CD96",0,1,"Absent",0.993,0.993,"0","0","0",0
"214","10226",-2.312,"PLIN3",5,1,"Absent",0.232,0.232,"HitbyZS","HitbyNA","HitbyCSA",1
"215","10227",0.628,"MFSD10",0,1,"Absent",0.794,0.794,"0","0","0",0
"216","10228",0.211,"STX6",0,1,"Present",0.138,0.138,"0","0","0",0
"217","10229",0.544,"COQ7",0,1,"Present",0.025,0.025,"0","0","0",0
"218","10231",-2.281,"RCAN2",0,1,"Absent",0.118,0.118,"HitbyZS","HitbyNA","HitbyCSA",1
"219","10232",-0.625,"MSLN",0,1,"Absent",0.629,0.629,"0","0","0",0
"220","10233",0.269,"LRRC23",0,1,"Absent",0.393,0.393,"0","0","0",0
"221","10234",-0.383,"LRRC17",0,1,"Absent",0.163,0.163,"0","0","0",0
"222","10235",1.193,"RASGRP2",0,1,"Present",0.673,0.673,"0","0","0",0
"223","10236",1.064,"HNRNPR",0,1,"Absent",0.512,0.512,"0","0","0",0
"224","10237",-0.011,"SLC35B1",0,1,"Absent",0.303,0.303,"0","0","0",0
"225","10238",-0.843,"DCAF7",0,1,"Absent",0.526,0.526,"0","0","0",0
"226","10239",0.193,"AP3S2",0,1,"Present",0.84,0.84,"0","0","0",0
"227","1024",-0.754,"CDK8",0,1,"Absent",0.613,0.613,"0","0","0",0
"228","10240",-0.99,"MRPS31",0,1,"Absent",0.076,0.076,"0","0","0",0
"229","10241",-0.05,"CALCOCO2",0,1,"Absent",0.452,0.452,"0","0","0",0
"230","10242",-0.672,"KCNMB2",0,1,"Present",0.416,0.416,"0","0","0",0
"231","10243",0.719,"GPHN",0,1,"Absent",0.707,0.707,"0","0","0",0
"232","10244",0.728,"RABEPK",0,1,"Absent",0.722,0.722,"0","0","0",0
"233","10245",-0.584,"TIMM17B",0,1,"Absent",0.006,0.006,"0","0","0",0
"234","10246",0.785,"SLC17A2",0,1,"Absent",0.34,0.34,"0","0","0",0
"235","10247",2.566,"HRSP12",0,1,"Absent",0.894,0.894,"0","0","0",0
"236","10248",1.106,"POP7",0,1,"Present",0.342,0.342,"0","0","0",0
"237","10249",2.039,"GLYAT",0,1,"Absent",0.552,0.552,"0","0","0",0
"238","1025",-0.677,"CDK9",0,1,"Absent",0.745,0.745,"0","0","0",0
"239","10250",-1.82,"SRRM1",34,1,"Present",0.43,0.43,"HitbyZS","HitbyNA","HitbyCSA",1
"240","10251",0.039,"SPRY3",0,0,"Present",0.794,0.794,"0","0","0",0
"241","10252",1.157,"SPRY1",0,1,"Present",0.852,0.852,"0","0","0",0
"242","10253",-0.485,"SPRY2",0,1,"Present",0.683,0.683,"0","0","0",0
"243","10254",-0.174,"STAM2",0,1,"Present",0.42,0.42,"0","0","0",0
"244","10255",1.179,"HCG9",0,1,"Absent",0.88,0.88,"0","0","0",0
"245","10256",1.563,"CNKSR1",0,1,"Absent",0.922,0.922,"0","0","0",0
"246","10257",0.657,"ABCC4",0,1,"Present",0.482,0.482,"0","0","0",0
"247","1026",-0.708,"CDKN1A",0,1,"Present",0.6,0.6,"0","0","0",0
"248","10260",1.385,"DENND4A",0,1,"Absent",0.813,0.813,"0","0","0",0
"249","10261",0.809,"IGSF6",0,1,"Absent",0.952,0.952,"0","0","0",0
"250","10262",0.573,"SF3B4",0,1,"Present",0.512,0.512,"0","0","0",0
"251","10263",0.535,"CDK2AP2",0,1,"Absent",0.05,0.05,"0","0","0",0
"252","10265",-0.912,"IRX5",0,1,"Absent",0.948,0.948,"0","0","0",0
"253","10266",-0.213,"RAMP2",0,1,"Present",0.049,0.049,"0","0","0",0
"254","10267",0.187,"RAMP1",0,1,"Present",0.075,0.075,"0","0","0",0
"255","10268",-0.161,"RAMP3",0,1,"Present",0.294,0.294,"0","0","0",0
"256","10269",0.7,"ZMPSTE24",0,1,"Absent",0.783,0.783,"0","0","0",0
"257","1027",-0.131,"CDKN1B",0,1,"Present",0.284,0.284,"0","0","0",0
"258","10270",0.009,"AKAP8",0,1,"Absent",0.042,0.042,"0","0","0",0
"259","10272",-0.155,"FSTL3",0,1,"Absent",0.007,0.007,"0","0","0",0
"260","10273",-2.446,"STUB1",29,1,"Present",0.168,0.168,"HitbyZS","HitbyNA","HitbyCSA",1
"261","10274",-0.398,"STAG1",0,1,"Present",0.4,0.4,"0","0","0",0
"262","10276",-0.612,"NET1",0,1,"Absent",0.398,0.398,"0","0","0",0
"263","10277",0.388,"UBE4B",0,1,"Present",0.349,0.349,"0","0","0",0
"264","10278",-3.017,"EFS",3,1,"Absent",0.1,0.1,"HitbyZS","HitbyNA","HitbyCSA",1
"265","10279",-1.216,"PRSS16",0,0,"Absent",0.553,0.553,"0","0","0",0.5
"266","1028",-0.769,"CDKN1C",0,1,"Present",0.207,0.207,"0","0","0",0
"267","10280",0.371,"SIGMAR1",0,1,"Absent",0.222,0.222,"0","0","0",0
"268","10281",-1.474,"DSCR4",0,0,"Absent",0.219,0.219,"0","0","0",0.5
"269","10282",1.293,"BET1",0,1,"Present",0.878,0.878,"0","0","0",0
"270","10283",-0.349,"CWC27",0,1,"Absent",0.069,0.069,"0","0","0",0
"271","10284",-1.058,"SAP18",16,1,"Present",0.133,0.133,"0","HitbyNA","HitbyCSA",0.5
"272","10285",-0.92,"SMNDC1",0,1,"Present",0.837,0.837,"0","0","0",0
"273","10286",-1.15,"BCAS2",5,1,"Present",0.025,0.025,"0","HitbyNA","0",0
"274","10287",-0.686,"RGS19",0,1,"Absent",0.86,0.86,"0","0","0",0
"275","10288",1.145,"LILRB2",0,1,"Present",0.752,0.752,"0","0","0",0
"276","10289",-0.375,"EIF1B",0,1,"Present",0.867,0.867,"0","0","0",0
"277","1029",-0.93,"CDKN2A",0,0,"Present",0.18,0.18,"0","0","0",0
"278","10290",-0.281,"SPEG",0,1,"Absent",0.041,0.041,"0","0","0",0
"279","10291",-0.052,"SF3A1",0,1,"Present",0.9,0.9,"0","0","0",0
"280","10293",-1.295,"TRAIP",3,1,"Absent",0.083,0.083,"0","HitbyNA","HitbyCSA",0.5
"281","10294",-0.32,"DNAJA2",0,1,"Present",0.764,0.764,"0","0","0",0
"282","10295",0.175,"BCKDK",0,1,"Absent",0.145,0.145,"0","0","0",0
"283","10296",0.083,"MAEA",0,1,"Absent",0.283,0.283,"0","0","0",0
"284","10297",1.803,"APC2",0,0,"Present",0.635,0.635,"0","0","0",0
"285","10298",-0.095,"PAK4",0,1,"Present",0.86,0.86,"0","0","0",0
"286","10299",-0.081,"6-Mar",0,0.5,"Present",0.144,0.144,"0","0","0",0
"287","103",0.449,"ADAR",0,1,"Present",0.522,0.522,"0","0","0",0
"288","1030",0.397,"CDKN2B",0,1,"Present",0.222,0.222,"0","0","0",0
"289","10300",-0.142,"KATNB1",0,1,"Absent",0.096,0.096,"0","0","0",0
"290","10302",0.101,"SNAPC5",0,1,"Absent",0.313,0.313,"0","0","0",0
"291","10307",-1.655,"APBB3",3,1,"Absent",0.047,0.047,"HitbyZS","HitbyNA","0",0.5
"292","10308",0.332,"ZNF267",0,0,"Absent",0.248,0.248,"0","0","0",0
"293","10309",0.778,"CCNO",0,1,"Absent",0.872,0.872,"0","0","0",0
"294","1031",0.674,"CDKN2C",0,1,"Present",0.196,0.196,"0","0","0",0
"295","10311",-0.749,"DSCR3",0,1,"Absent",0.005,0.005,"0","0","0",0
"296","10312",-1.173,"TCIRG1",0,1,"Present",0.136,0.136,"0","0","0",0.5
"297","10313",0.856,"RTN3",0,1,"Absent",0.207,0.207,"0","0","0",0
"298","10314",-0.266,"LANCL1",0,1,"Absent",0.505,0.505,"0","0","0",0
"299","10316",-0.679,"NMUR1",0,0,"Present",0.479,0.479,"0","0","0",0
"300","10317",0.004,"B3GALT5",0,0,"Present",0.006,0.006,"0","0","0",0
"301","10318",-3.359,"TNIP1",5,1,"Absent",0.764,0.764,"HitbyZS","HitbyNA","HitbyCSA",1
"302","10319",1.958,"LAMC3",0,1,"Present",0.996,0.996,"0","0","0",0
"303","1032",1.571,"CDKN2D",0,1,"Present",0.152,0.152,"0","0","0",0
"304","10320",-0.013,"IKZF1",0,1,"Absent",0.648,0.648,"0","0","0",0
"305","10321",-0.904,"CRISP3",0,0,"Absent",0.069,0.069,"0","0","0",0
"306","10322",1.729,"SMYD5",0,1,"Absent",0.827,0.827,"0","0","0",0
"307","10324",2.036,"KLHL41",0,0,"Absent",0.61,0.61,"0","0","0",0
"308","10325",0.392,"RRAGB",0,1,"Absent",0.597,0.597,"0","0","0",0
"309","10326",-1.495,"SIRPB1",0,1,"Present",0.277,0.277,"0","0","0",0.5
"310","10327",-1.622,"AKR1A1",0,1,"Present",0.214,0.214,"HitbyZS","HitbyNA","HitbyCSA",1
"311","10328",0.694,"EMC8",0,1,"Absent",0.922,0.922,"0","0","0",0
"312","10329",0.656,"TMEM5",0,1,"Absent",0.109,0.109,"0","0","0",0
"313","1033",-0.483,"CDKN3",0,1,"Absent",0.302,0.302,"0","0","0",0
